"polymer_entity_id","pdb_id","entity_id","score"
"7UX2_3","7UX2","3",1.398814533333333
"7UYT_1","7UYT","1",1.398814533333333
"7UZQ_1","7UZQ","1",1.398814533333333
"7V0K_5","7V0K","5",1.398814533333333
"7V0S_1","7V0S","1",1.398814533333333
"7V3P_2","7V3P","2",1.398814533333333
"7V5G_1","7V5G","1",1.398814533333333
"7V5M_8","7V5M","8",1.398814533333333
"7V63_1","7V63","1",1.398814533333333
"7V68_2","7V68","2",1.398814533333333
"7V69_2","7V69","2",1.398814533333333
"7V6A_2","7V6A","2",1.398814533333333
"7V7B_1","7V7B","1",1.398814533333333
"7V9A_1","7V9A","1",1.398814533333333
"7V9B_1","7V9B","1",1.398814533333333
"7VBA_1","7VBA","1",1.398814533333333
"7VBA_8","7VBA","8",1.398814533333333
"7VDM_2","7VDM","2",1.398814533333333
"7VDV_11","7VDV","11",1.398814533333333
"7VGI_2","7VGI","2",1.398814533333333
"7VH0_1","7VH0","1",1.398814533333333
"7VHZ_1","7VHZ","1",1.398814533333333
"7VI0_1","7VI0","1",1.398814533333333
"7VIF_1","7VIF","1",1.398814533333333
"7VIG_1","7VIG","1",1.398814533333333
"7VIH_1","7VIH","1",1.398814533333333
"7VIH_4","7VIH","4",1.398814533333333
"7VL9_4","7VL9","4",1.398814533333333
"7VL9_5","7VL9","5",1.398814533333333
"7VLA_4","7VLA","4",1.398814533333333
"7VPG_1","7VPG","1",1.398814533333333
"7VR9_1","7VR9","1",1.398814533333333
"7VTP_1","7VTP","1",1.398814533333333
"7VUG_2","7VUG","2",1.398814533333333
"7VUH_2","7VUH","2",1.398814533333333
"7VUZ_3","7VUZ","3",1.398814533333333
"7VV3_2","7VV3","2",1.398814533333333
"7VXD_2","7VXD","2",1.398814533333333
"7W02_1","7W02","1",1.398814533333333
"7W0L_2","7W0L","2",1.398814533333333
"7W0N_2","7W0N","2",1.398814533333333
"7W0O_5","7W0O","5",1.398814533333333
"7W1Y_3","7W1Y","3",1.398814533333333
"7W1Y_5","7W1Y","5",1.398814533333333
"7W37_21","7W37","21",1.398814533333333
"7W38_14","7W38","14",1.398814533333333
"7W38_20","7W38","20",1.398814533333333
"7W38_22","7W38","22",1.398814533333333
"7W38_6","7W38","6",1.398814533333333
"7W39_14","7W39","14",1.398814533333333
"7W39_21","7W39","21",1.398814533333333
"7W39_23","7W39","23",1.398814533333333
"7W39_7","7W39","7",1.398814533333333
"7W3A_15","7W3A","15",1.398814533333333
"7W3A_26","7W3A","26",1.398814533333333
"7W3B_15","7W3B","15",1.398814533333333
"7W3B_23","7W3B","23",1.398814533333333
"7W3B_7","7W3B","7",1.398814533333333
"7W3F_14","7W3F","14",1.398814533333333
"7W3F_15","7W3F","15",1.398814533333333
"7W3G_15","7W3G","15",1.398814533333333
"7W3G_21","7W3G","21",1.398814533333333
"7W3G_32","7W3G","32",1.398814533333333
"7W3H_15","7W3H","15",1.398814533333333
"7W3H_21","7W3H","21",1.398814533333333
"7W3I_15","7W3I","15",1.398814533333333
"7W3I_8","7W3I","8",1.398814533333333
"7W3J_3","7W3J","3",1.398814533333333
"7W3K_13","7W3K","13",1.398814533333333
"7W3K_5","7W3K","5",1.398814533333333
"7W3M_15","7W3M","15",1.398814533333333
"7W3M_23","7W3M","23",1.398814533333333
"7W3Z_1","7W3Z","1",1.398814533333333
"7W3Z_4","7W3Z","4",1.398814533333333
"7W40_1","7W40","1",1.398814533333333
"7W55_2","7W55","2",1.398814533333333
"7W56_2","7W56","2",1.398814533333333
"7W59_36","7W59","36",1.398814533333333
"7W5A_14","7W5A","14",1.398814533333333
"7W5A_17","7W5A","17",1.398814533333333
"7W5A_22","7W5A","22",1.398814533333333
"7W5A_25","7W5A","25",1.398814533333333
"7W5A_44","7W5A","44",1.398814533333333
"7W5B_18","7W5B","18",1.398814533333333
"7W68_6","7W68","6",1.398814533333333
"7W6N_2","7W6N","2",1.398814533333333
"7W7E_2","7W7E","2",1.398814533333333
"7W7F_3","7W7F","3",1.398814533333333
"7W9C_2","7W9C","2",1.398814533333333
"7W9L_1","7W9L","1",1.398814533333333
"7W9M_1","7W9M","1",1.398814533333333
"7WCD_3","7WCD","3",1.398814533333333
"7WCM_2","7WCM","2",1.398814533333333
"7WF4_3","7WF4","3",1.398814533333333
"7WFR_1","7WFR","1",1.398814533333333
"7WFW_1","7WFW","1",1.398814533333333
"7WJI_1","7WJI","1",1.398814533333333
"7WKD_2","7WKD","2",1.398814533333333
"7WKZ_1","7WKZ","1",1.398814533333333
"7WLF_1","7WLF","1",1.398814533333333
"7WLJ_1","7WLJ","1",1.398814533333333
"7WMH_1","7WMH","1",1.398814533333333
"7WML_1","7WML","1",1.398814533333333
"7WMO_1","7WMO","1",1.398814533333333
"7WOJ_1","7WOJ","1",1.398814533333333
"7WR4_3","7WR4","3",1.398814533333333
"7WRN_1","7WRN","1",1.398814533333333
"7WRQ_3","7WRQ","3",1.398814533333333
"7WSZ_1","7WSZ","1",1.398814533333333
"7WT1_1","7WT1","1",1.398814533333333
"7WTH_2","7WTH","2",1.398814533333333
"7WTV_26","7WTV","26",1.398814533333333
"7WTW_27","7WTW","27",1.398814533333333
"7WTX_11","7WTX","11",1.398814533333333
"7WTX_18","7WTX","18",1.398814533333333
"7WTZ_18","7WTZ","18",1.398814533333333
"7WU3_2","7WU3","2",1.398814533333333
"7WUJ_3","7WUJ","3",1.398814533333333
"7WUQ_2","7WUQ","2",1.398814533333333
"7WVP_1","7WVP","1",1.398814533333333
"7WVU_3","7WVU","3",1.398814533333333
"7WY5_2","7WY5","2",1.398814533333333
"7WYB_2","7WYB","2",1.398814533333333
"7WZ3_7","7WZ3","7",1.398814533333333
"7WZ7_2","7WZ7","2",1.398814533333333
"7WZ9_1","7WZ9","1",1.398814533333333
"7X0S_2","7X0S","2",1.398814533333333
"7X0V_2","7X0V","2",1.398814533333333
"7X2C_1","7X2C","1",1.398814533333333
"7X2C_3","7X2C","3",1.398814533333333
"7X2D_1","7X2D","1",1.398814533333333
"7X2F_1","7X2F","1",1.398814533333333
"7X3J_7","7X3J","7",1.398814533333333
"7X68_1","7X68","1",1.398814533333333
"7X6Q_7","7X6Q","7",1.398814533333333
"7X93_3","7X93","3",1.398814533333333
"7X9A_3","7X9A","3",1.398814533333333
"7XBW_2","7XBW","2",1.398814533333333
"7XBW_4","7XBW","4",1.398814533333333
"7XBX_2","7XBX","2",1.398814533333333
"7XBX_4","7XBX","4",1.398814533333333
"7XGD_1","7XGD","1",1.398814533333333
"7XHN_5","7XHN","5",1.398814533333333
"7XJL_3","7XJL","3",1.398814533333333
"7XK2_2","7XK2","2",1.398814533333333
"7XKA_1","7XKA","1",1.398814533333333
"7XMF_1","7XMF","1",1.398814533333333
"7XMR_3","7XMR","3",1.398814533333333
"7XNX_52","7XNX","52",1.398814533333333
"7XNY_4","7XNY","4",1.398814533333333
"7XNY_53","7XNY","53",1.398814533333333
"7XOW_1","7XOW","1",1.398814533333333
"7XP4_2","7XP4","2",1.398814533333333
"7XP6_2","7XP6","2",1.398814533333333
"7XRR_1","7XRR","1",1.398814533333333
"7XT9_2","7XT9","2",1.398814533333333
"7XT9_4","7XT9","4",1.398814533333333
"7XTA_5","7XTA","5",1.398814533333333
"7XTB_5","7XTB","5",1.398814533333333
"7XTC_2","7XTC","2",1.398814533333333
"7XUL_1","7XUL","1",1.398814533333333
"7XW2_1","7XW2","1",1.398814533333333
"7XW5_2","7XW5","2",1.398814533333333
"7XW6_2","7XW6","2",1.398814533333333
"7XY6_2","7XY6","2",1.398814533333333
"7XY6_4","7XY6","4",1.398814533333333
"7XY7_2","7XY7","2",1.398814533333333
"7Y1R_2","7Y1R","2",1.398814533333333
"7Y27_1","7Y27","1",1.398814533333333
"7Y2D_1","7Y2D","1",1.398814533333333
"7Y5O_2","7Y5O","2",1.398814533333333
"7Y5Q_1","7Y5Q","1",1.398814533333333
"7Y5V_5","7Y5V","5",1.398814533333333
"7Y64_5","7Y64","5",1.398814533333333
"7Y66_2","7Y66","2",1.398814533333333
"7Y7V_1","7Y7V","1",1.398814533333333
"7Y7W_1","7Y7W","1",1.398814533333333
"7Y8R_15","7Y8R","15",1.398814533333333
"7YAE_2","7YAE","2",1.398814533333333
"7YAG_1","7YAG","1",1.398814533333333
"7YAH_1","7YAH","1",1.398814533333333
"7YCX_2","7YCX","2",1.398814533333333
"7YCX_4","7YCX","4",1.398814533333333
"7YDJ_2","7YDJ","2",1.398814533333333
"7YFD_2","7YFD","2",1.398814533333333
"7YFR_1","7YFR","1",1.398814533333333
"7YG4_1","7YG4","1",1.398814533333333
"7YHP_1","7YHP","1",1.398814533333333
"7YIM_1","7YIM","1",1.398814533333333
"7YIV_1","7YIV","1",1.398814533333333
"7YIY_1","7YIY","1",1.398814533333333
"7YIY_5","7YIY","5",1.398814533333333
"7YJ1_5","7YJ1","5",1.398814533333333
"7YK7_5","7YK7","5",1.398814533333333
"7YL1_1","7YL1","1",1.398814533333333
"7YMJ_1","7YMJ","1",1.398814533333333
"7YQ3_1","7YQ3","1",1.398814533333333
"7YQ4_1","7YQ4","1",1.398814533333333
"7YR5_2","7YR5","2",1.398814533333333
"7YRR_1","7YRR","1",1.398814533333333
"7YU8_1","7YU8","1",1.398814533333333
"7YUB_4","7YUB","4",1.398814533333333
"7YUI_2","7YUI","2",1.398814533333333
"7YYH_6","7YYH","6",1.398814533333333
"7YYH_9","7YYH","9",1.398814533333333
"7Z0Y_2","7Z0Y","2",1.398814533333333
"7Z38_1","7Z38","1",1.398814533333333
"7Z5L_1","7Z5L","1",1.398814533333333
"7Z6H_1","7Z6H","1",1.398814533333333
"7Z6H_2","7Z6H","2",1.398814533333333
"7Z88_1","7Z88","1",1.398814533333333
"7Z8T_2","7Z8T","2",1.398814533333333
"7ZBW_3","7ZBW","3",1.398814533333333
"7ZBZ_2","7ZBZ","2",1.398814533333333
"7ZC4_1","7ZC4","1",1.398814533333333
"7ZEL_1","7ZEL","1",1.398814533333333
"7ZES_1","7ZES","1",1.398814533333333
"7ZGU_1","7ZGU","1",1.398814533333333
"7ZL1_1","7ZL1","1",1.398814533333333
"7ZNK_3","7ZNK","3",1.398814533333333
"7ZNT_4","7ZNT","4",1.398814533333333
"7ZR0_3","7ZR0","3",1.398814533333333
"7ZUB_1","7ZUB","1",1.398814533333333
"7ZUB_2","7ZUB","2",1.398814533333333
"7ZW1_1","7ZW1","1",1.398814533333333
"8A43_8","8A43","8",1.398814533333333
"8A9J_5","8A9J","5",1.398814533333333
"8A9K_1","8A9K","1",1.398814533333333
"8AAU_1","8AAU","1",1.398814533333333
"8AI7_1","8AI7","1",1.398814533333333
"8AM2_1","8AM2","1",1.398814533333333
"8ANY_83","8ANY","83",1.398814533333333
"8AVE_2","8AVE","2",1.398814533333333
"8AVF_2","8AVF","2",1.398814533333333
"8B0F_1","8B0F","1",1.398814533333333
"8B0G_8","8B0G","8",1.398814533333333
"8B0H_8","8B0H","8",1.398814533333333
"8B3F_17","8B3F","17",1.398814533333333
"8B3G_5","8B3G","5",1.398814533333333
"8B5W_1","8B5W","1",1.398814533333333
"8B9D_21","8B9D","21",1.398814533333333
"8BA5_1","8BA5","1",1.398814533333333
"8BB5_4","8BB5","4",1.398814533333333
"8BBE_2","8BBE","2",1.398814533333333
"8BBF_3","8BBF","3",1.398814533333333
"8BDY_1","8BDY","1",1.398814533333333
"8BFI_2","8BFI","2",1.398814533333333
"8BGU_1","8BGU","1",1.398814533333333
"8BHY_1","8BHY","1",1.398814533333333
"8BJA_1","8BJA","1",1.398814533333333
"8BN8_1","8BN8","1",1.398814533333333
"8BOT_4","8BOT","4",1.398814533333333
"8BU1_3","8BU1","3",1.398814533333333
"8BU3_3","8BU3","3",1.398814533333333
"8BU6_3","8BU6","3",1.398814533333333
"8BUA_3","8BUA","3",1.398814533333333
"8BUE_3","8BUE","3",1.398814533333333
"8BUF_3","8BUF","3",1.398814533333333
"8BUH_3","8BUH","3",1.398814533333333
"8BUK_3","8BUK","3",1.398814533333333
"8BUL_3","8BUL","3",1.398814533333333
"8BUM_3","8BUM","3",1.398814533333333
"8BUN_3","8BUN","3",1.398814533333333
"8BWA_1","8BWA","1",1.398814533333333
"8BWD_1","8BWD","1",1.398814533333333
"8BWL_1","8BWL","1",1.398814533333333
"8BYQ_5","8BYQ","5",1.398814533333333
"8BZL_14","8BZL","14",1.398814533333333
"8C02_1","8C02","1",1.398814533333333
"8C06_1","8C06","1",1.398814533333333
"8C1C_1","8C1C","1",1.398814533333333
"8C60_3","8C60","3",1.398814533333333
"8C67_2","8C67","2",1.398814533333333
"8C6J_28","8C6J","28",1.398814533333333
"8C6J_34","8C6J","34",1.398814533333333
"8C6J_35","8C6J","35",1.398814533333333
"8C6J_46","8C6J","46",1.398814533333333
"8C7H_2","8C7H","2",1.398814533333333
"8C7W_1","8C7W","1",1.398814533333333
"8C9X_1","8C9X","1",1.398814533333333
"8CB6_1","8CB6","1",1.398814533333333
"8CE4_1","8CE4","1",1.398814533333333
"8CH6_10","8CH6","10",1.398814533333333
"8CH6_48","8CH6","48",1.398814533333333
"8CI1_1","8CI1","1",1.398814533333333
"8CI2_1","8CI2","1",1.398814533333333
"8CML_3","8CML","3",1.398814533333333
"8COE_2","8COE","2",1.398814533333333
"8CPD_1","8CPD","1",1.398814533333333
"8CS9_2","8CS9","2",1.398814533333333
"8CSP_11","8CSP","11",1.398814533333333
"8CSS_11","8CSS","11",1.398814533333333
"8CST_10","8CST","10",1.398814533333333
"8CSU_11","8CSU","11",1.398814533333333
"8CTE_3","8CTE","3",1.398814533333333
"8CV4_1","8CV4","1",1.398814533333333
"8CVR_1","8CVR","1",1.398814533333333
"8CVR_9","8CVR","9",1.398814533333333
"8CVS_8","8CVS","8",1.398814533333333
"8CVT_23","8CVT","23",1.398814533333333
"8CVT_7","8CVT","7",1.398814533333333
"8CXB_16","8CXB","16",1.398814533333333
"8CXB_9","8CXB","9",1.398814533333333
"8D0K_4","8D0K","4",1.398814533333333
"8D1B_2","8D1B","2",1.398814533333333
"8D42_1","8D42","1",1.398814533333333
"8D4C_7","8D4C","7",1.398814533333333
"8D4E_7","8D4E","7",1.398814533333333
"8D6C_1","8D6C","1",1.398814533333333
"8D6D_1","8D6D","1",1.398814533333333
"8D7R_3","8D7R","3",1.398814533333333
"8D7Y_2","8D7Y","2",1.398814533333333
"8D80_2","8D80","2",1.398814533333333
"8D81_2","8D81","2",1.398814533333333
"8D9D_1","8D9D","1",1.398814533333333
"8D9D_3","8D9D","3",1.398814533333333
"8D9K_2","8D9K","2",1.398814533333333
"8D9L_1","8D9L","1",1.398814533333333
"8D9V_7","8D9V","7",1.398814533333333
"8D9W_7","8D9W","7",1.398814533333333
"8DFM_1","8DFM","1",1.398814533333333
"8DGP_1","8DGP","1",1.398814533333333
"8DHB_1","8DHB","1",1.398814533333333
"8DKI_1","8DKI","1",1.398814533333333
"8DKX_3","8DKX","3",1.398814533333333
"8DL8_1","8DL8","1",1.398814533333333
"8DNX_3","8DNX","3",1.398814533333333
"8DO1_1","8DO1","1",1.398814533333333
"8DP5_1","8DP5","1",1.398814533333333
"8DP5_3","8DP5","3",1.398814533333333
"8DPF_1","8DPF","1",1.398814533333333
"8DPF_3","8DPF","3",1.398814533333333
"8DPG_1","8DPG","1",1.398814533333333
"8DPG_3","8DPG","3",1.398814533333333
"8DPH_1","8DPH","1",1.398814533333333
"8DPS_3","8DPS","3",1.398814533333333
"8DS5_1","8DS5","1",1.398814533333333
"8DWG_3","8DWG","3",1.398814533333333
"8DWH_2","8DWH","2",1.398814533333333
"8DWK_1","8DWK","1",1.398814533333333
"8DWL_1","8DWL","1",1.398814533333333
"8DWS_1","8DWS","1",1.398814533333333
"8DYE_1","8DYE","1",1.398814533333333
"8DYP_1","8DYP","1",1.398814533333333
"8DZQ_1","8DZQ","1",1.398814533333333
"8DZR_3","8DZR","3",1.398814533333333
"8E04_1","8E04","1",1.398814533333333
"8E06_1","8E06","1",1.398814533333333
"8E59_1","8E59","1",1.398814533333333
"8E88_1","8E88","1",1.398814533333333
"8E89_1","8E89","1",1.398814533333333
"8E8B_1","8E8B","1",1.398814533333333
"8E8F_1","8E8F","1",1.398814533333333
"8E8J_1","8E8J","1",1.398814533333333
"8E92_1","8E92","1",1.398814533333333
"8E92_2","8E92","2",1.398814533333333
"8E96_1","8E96","1",1.398814533333333
"8E98_2","8E98","2",1.398814533333333
"8E9F_1","8E9F","1",1.398814533333333
"8EBU_5","8EBU","5",1.398814533333333
"8EBX_5","8EBX","5",1.398814533333333
"8EBY_5","8EBY","5",1.398814533333333
"8ECQ_2","8ECQ","2",1.398814533333333
"8EEB_1","8EEB","1",1.398814533333333
"8EHX_1","8EHX","1",1.398814533333333
"8EI2_1","8EI2","1",1.398814533333333
"8EJC_2","8EJC","2",1.398814533333333
"8EJK_2","8EJK","2",1.398814533333333
"8EPW_2","8EPW","2",1.398814533333333
"8ERA_1","8ERA","1",1.398814533333333
"8ES7_6","8ES7","6",1.398814533333333
"8ES8_6","8ES8","6",1.398814533333333
"8ETP_2","8ETP","2",1.398814533333333
"8ETR_1","8ETR","1",1.398814533333333
"8EVA_2","8EVA","2",1.398814533333333
"8EVF_1","8EVF","1",1.398814533333333
"8EW4_1","8EW4","1",1.398814533333333
"8EZ9_2","8EZ9","2",1.398814533333333
"8F0K_5","8F0K","5",1.398814533333333
"8F0Q_1","8F0Q","1",1.398814533333333
"8F0S_1","8F0S","1",1.398814533333333
"8F93_1","8F93","1",1.398814533333333
"8FGW_2","8FGW","2",1.398814533333333
"8FH3_2","8FH3","2",1.398814533333333
"8FK6_2","8FK6","2",1.398814533333333
"8FK8_2","8FK8","2",1.398814533333333
"8FKQ_32","8FKQ","32",1.398814533333333
"8FKR_39","8FKR","39",1.398814533333333
"8FKT_40","8FKT","40",1.398814533333333
"8FKT_52","8FKT","52",1.398814533333333
"8FKU_49","8FKU","49",1.398814533333333
"8FKV_42","8FKV","42",1.398814533333333
"8FKV_55","8FKV","55",1.398814533333333
"8FKW_39","8FKW","39",1.398814533333333
"8FKX_39","8FKX","39",1.398814533333333
"8FKY_50","8FKY","50",1.398814533333333
"8FKZ_42","8FKZ","42",1.398814533333333
"8FL2_44","8FL2","44",1.398814533333333
"8FL2_45","8FL2","45",1.398814533333333
"8FL3_43","8FL3","43",1.398814533333333
"8FL3_44","8FL3","44",1.398814533333333
"8FL3_53","8FL3","53",1.398814533333333
"8FL4_43","8FL4","43",1.398814533333333
"8FL6_47","8FL6","47",1.398814533333333
"8FLB_45","8FLB","45",1.398814533333333
"8FLF_43","8FLF","43",1.398814533333333
"8FLQ_2","8FLQ","2",1.398814533333333
"8FLT_2","8FLT","2",1.398814533333333
"8FLU_2","8FLU","2",1.398814533333333
"8FMZ_2","8FMZ","2",1.398814533333333
"8FN3_1","8FN3","1",1.398814533333333
"8FO7_1","8FO7","1",1.398814533333333
"8FO8_2","8FO8","2",1.398814533333333
"8FOA_1","8FOA","1",1.398814533333333
"8FOG_1","8FOG","1",1.398814533333333
"8FP3_1","8FP3","1",1.398814533333333
"8FPO_2","8FPO","2",1.398814533333333
"8FW5_1","8FW5","1",1.398814533333333
"8FW9_1","8FW9","1",1.398814533333333
"8FY8_4","8FY8","4",1.398814533333333
"8FYE_4","8FYE","4",1.398814533333333
"8FYH_6","8FYH","6",1.398814533333333
"8G05_3","8G05","3",1.398814533333333
"8G46_2","8G46","2",1.398814533333333
"8G4L_5","8G4L","5",1.398814533333333
"8G5I_1","8G5I","1",1.398814533333333
"8G5K_1","8G5K","1",1.398814533333333
"8G5L_1","8G5L","1",1.398814533333333
"8G5M_1","8G5M","1",1.398814533333333
"8G5N_1","8G5N","1",1.398814533333333
"8G5O_1","8G5O","1",1.398814533333333
"8G5Y_39","8G5Y","39",1.398814533333333
"8G5Z_36","8G5Z","36",1.398814533333333
"8G60_15","8G60","15",1.398814533333333
"8G61_36","8G61","36",1.398814533333333
"8G6J_15","8G6J","15",1.398814533333333
"8G6J_39","8G6J","39",1.398814533333333
"8G8H_1","8G8H","1",1.398814533333333
"8G8J_1","8G8J","1",1.398814533333333
"8G94_1","8G94","1",1.398814533333333
"8GAG_2","8GAG","2",1.398814533333333
"8GBF_1","8GBF","1",1.398814533333333
"8GCM_2","8GCM","2",1.398814533333333
"8GCN_1","8GCN","1",1.398814533333333
"8GCP_2","8GCP","2",1.398814533333333
"8GD9_2","8GD9","2",1.398814533333333
"8GDC_2","8GDC","2",1.398814533333333
"8GE1_4","8GE1","4",1.398814533333333
"8GE2_2","8GE2","2",1.398814533333333
"8GE2_4","8GE2","4",1.398814533333333
"8GE6_2","8GE6","2",1.398814533333333
"8GE7_2","8GE7","2",1.398814533333333
"8GE7_4","8GE7","4",1.398814533333333
"8GE8_4","8GE8","4",1.398814533333333
"8GE9_4","8GE9","4",1.398814533333333
"8GEA_4","8GEA","4",1.398814533333333
"8GEB_4","8GEB","4",1.398814533333333
"8GEE_2","8GEE","2",1.398814533333333
"8GEF_2","8GEF","2",1.398814533333333
"8GEH_2","8GEH","2",1.398814533333333
"8GFV_2","8GFV","2",1.398814533333333
"8GFV_4","8GFV","4",1.398814533333333
"8GFW_4","8GFW","4",1.398814533333333
"8GFX_4","8GFX","4",1.398814533333333
"8GFY_2","8GFY","2",1.398814533333333
"8GFZ_2","8GFZ","2",1.398814533333333
"8GG0_2","8GG0","2",1.398814533333333
"8GG1_2","8GG1","2",1.398814533333333
"8GG2_4","8GG2","4",1.398814533333333
"8GG3_2","8GG3","2",1.398814533333333
"8GG3_4","8GG3","4",1.398814533333333
"8GG4_2","8GG4","2",1.398814533333333
"8GG4_4","8GG4","4",1.398814533333333
"8GG6_2","8GG6","2",1.398814533333333
"8GG8_4","8GG8","4",1.398814533333333
"8GG9_4","8GG9","4",1.398814533333333
"8GGA_2","8GGA","2",1.398814533333333
"8GGB_2","8GGB","2",1.398814533333333
"8GGC_4","8GGC","4",1.398814533333333
"8GGE_4","8GGE","4",1.398814533333333
"8GGI_1","8GGI","1",1.398814533333333
"8GGK_1","8GGK","1",1.398814533333333
"8GGM_1","8GGM","1",1.398814533333333
"8GGO_1","8GGO","1",1.398814533333333
"8GGT_1","8GGT","1",1.398814533333333
"8GGU_1","8GGU","1",1.398814533333333
"8GGX_1","8GGX","1",1.398814533333333
"8GHV_2","8GHV","2",1.398814533333333
"8GLP_15","8GLP","15",1.398814533333333
"8GLP_36","8GLP","36",1.398814533333333
"8GML_1","8GML","1",1.398814533333333
"8GPJ_3","8GPJ","3",1.398814533333333
"8GRB_2","8GRB","2",1.398814533333333
"8GS8_2","8GS8","2",1.398814533333333
"8GUI_7","8GUI","7",1.398814533333333
"8GUQ_2","8GUQ","2",1.398814533333333
"8GUR_2","8GUR","2",1.398814533333333
"8GUY_1","8GUY","1",1.398814533333333
"8GUY_2","8GUY","2",1.398814533333333
"8GXQ_10","8GXQ","10",1.398814533333333
"8GXQ_4","8GXQ","4",1.398814533333333
"8GXS_12","8GXS","12",1.398814533333333
"8GYX_1","8GYX","1",1.398814533333333
"8H0N_1","8H0N","1",1.398814533333333
"8H35_2","8H35","2",1.398814533333333
"8H38_9","8H38","9",1.398814533333333
"8H3A_9","8H3A","9",1.398814533333333
"8H3Q_1","8H3Q","1",1.398814533333333
"8H3R_3","8H3R","3",1.398814533333333
"8H4I_5","8H4I","5",1.398814533333333
"8H4K_2","8H4K","2",1.398814533333333
"8H4K_5","8H4K","5",1.398814533333333
"8H4L_5","8H4L","5",1.398814533333333
"8H6E_14","8H6E","14",1.398814533333333
"8H6E_28","8H6E","28",1.398814533333333
"8H6L_32","8H6L","32",1.398814533333333
"8H7G_1","8H7G","1",1.398814533333333
"8H8J_3","8H8J","3",1.398814533333333
"8HAJ_6","8HAJ","6",1.398814533333333
"8HAK_6","8HAK","6",1.398814533333333
"8HAL_6","8HAL","6",1.398814533333333
"8HAM_6","8HAM","6",1.398814533333333
"8HCX_2","8HCX","2",1.398814533333333
"8HDO_5","8HDO","5",1.398814533333333
"8HE9_1","8HE9","1",1.398814533333333
"8HGG_2","8HGG","2",1.398814533333333
"8HGJ_2","8HGJ","2",1.398814533333333
"8HGZ_1","8HGZ","1",1.398814533333333
"8HJ0_2","8HJ0","2",1.398814533333333
"8HJ5_2","8HJ5","2",1.398814533333333
"8HK6_1","8HK6","1",1.398814533333333
"8HKM_1","8HKM","1",1.398814533333333
"8HKQ_1","8HKQ","1",1.398814533333333
"8HMP_1","8HMP","1",1.398814533333333
"8HMS_1","8HMS","1",1.398814533333333
"8HMU_1","8HMU","1",1.398814533333333
"8HMV_3","8HMV","3",1.398814533333333
"8HMX_1","8HMX","1",1.398814533333333
"8HMZ_1","8HMZ","1",1.398814533333333
"8HN0_1","8HN0","1",1.398814533333333
"8HNM_2","8HNM","2",1.398814533333333
"8HQE_1","8HQE","1",1.398814533333333
"8HQN_1","8HQN","1",1.398814533333333
"8HR0_1","8HR0","1",1.398814533333333
"8HRN_1","8HRN","1",1.398814533333333
"8HRU_1","8HRU","1",1.398814533333333
"8HS3_2","8HS3","2",1.398814533333333
"8HSK_1","8HSK","1",1.398814533333333
"8HUK_1","8HUK","1",1.398814533333333
"8HVI_3","8HVI","3",1.398814533333333
"8I0P_13","8I0P","13",1.398814533333333
"8I0P_22","8I0P","22",1.398814533333333
"8I0P_5","8I0P","5",1.398814533333333
"8I0R_13","8I0R","13",1.398814533333333
"8I0R_26","8I0R","26",1.398814533333333
"8I0R_5","8I0R","5",1.398814533333333
"8I0S_16","8I0S","16",1.398814533333333
"8I0T_26","8I0T","26",1.398814533333333
"8I0T_5","8I0T","5",1.398814533333333
"8I0U_4","8I0U","4",1.398814533333333
"8I0V_15","8I0V","15",1.398814533333333
"8I0V_4","8I0V","4",1.398814533333333
"8I2G_2","8I2G","2",1.398814533333333
"8I5B_1","8I5B","1",1.398814533333333
"8I5G_3","8I5G","3",1.398814533333333
"8I7V_3","8I7V","3",1.398814533333333
"8I95_5","8I95","5",1.398814533333333
"8I9A_2","8I9A","2",1.398814533333333
"8I9S_3","8I9S","3",1.398814533333333
"8IA2_2","8IA2","2",1.398814533333333
"8IA8_4","8IA8","4",1.398814533333333
"8IB1_1","8IB1","1",1.398814533333333
"8IB8_8","8IB8","8",1.398814533333333
"8IBU_2","8IBU","2",1.398814533333333
"8ID6_3","8ID6","3",1.398814533333333
"8ID9_5","8ID9","5",1.398814533333333
"8IE3_33","8IE3","33",1.398814533333333
"8IEJ_8","8IEJ","8",1.398814533333333
"8IHI_5","8IHI","5",1.398814533333333
"8IHJ_1","8IHJ","1",1.398814533333333
"8IJ3_2","8IJ3","2",1.398814533333333
"8IJB_2","8IJB","2",1.398814533333333
"8IJK_1","8IJK","1",1.398814533333333
"8IME_1","8IME","1",1.398814533333333
"8IMF_1","8IMF","1",1.398814533333333
"8IMG_1","8IMG","1",1.398814533333333
"8INK_33","8INK","33",1.398814533333333
"8IOD_2","8IOD","2",1.398814533333333
"8IOD_6","8IOD","6",1.398814533333333
"8IPD_32","8IPD","32",1.398814533333333
"8IQ4_1","8IQ4","1",1.398814533333333
"8IQ6_5","8IQ6","5",1.398814533333333
"8IR1_29","8IR1","29",1.398814533333333
"8IR1_53","8IR1","53",1.398814533333333
"8IRR_2","8IRR","2",1.398814533333333
"8IRR_5","8IRR","5",1.398814533333333
"8ITY_16","8ITY","16",1.398814533333333
"8ITY_4","8ITY","4",1.398814533333333
"8IUH_13","8IUH","13",1.398814533333333
"8IUK_2","8IUK","2",1.398814533333333
"8IUL_2","8IUL","2",1.398814533333333
"8IW7_2","8IW7","2",1.398814533333333
"8IW9_2","8IW9","2",1.398814533333333
"8IWR_1","8IWR","1",1.398814533333333
"8IXD_3","8IXD","3",1.398814533333333
