ARTIFACT_ID,MOLECULE_STATE,GEOMETRY_ID,GEOMETRY_SHA256,ATOM_COUNT,ATOM_ORDER_ID,FORMAL_CHARGE,MULTIPLICITY,QM_METHOD,BASIS,DISPERSION,ENERGY_PRESENT,ELECTRONIC_GRADIENT_PRESENT,D3_GRADIENT_PRESENT,TOTAL_GRADIENT_PRESENT,FORCE_PRESENT,SOURCE_PATH,SOURCE_COMMIT,SOURCE_CHECKSUM,SOFTWARE_PROVENANCE,HARDWARE_PROVENANCE,AUDIT_DEPENDENCIES,COMPLETENESS_CLASS,TRUST_CLASS,REASON,PHYSICAL_ROLE,DOMAIN_CLASS,RELATIVE_ENERGY_KCAL_MOL,REFERENCE_PARTITION
TSLRSH-GPU-047,TSL_RSH_NEUTRAL_SINGLET,TSLRSH-GPU-047,df99353079c126f5fe43b1b689974ff5949d51aa4ba3f15320e46f6a3e8a0b18,56,TSL_RSH_56_V1:db1b8768589b9b4ad8b19965105eda8dfd445b94e9ce0e4271e1bf339b4645c8,0,1,PBE,def2-SVP;AUX=def2-SVP-JKFIT,D3(BJ);s6=1.0;s8=0.7875;a1=0.4289;a2=4.4407;alp=14;s9=0,True,True,True,True,True,analysis/mettl7-phase2/execution-unit-05O/gpu-qm-campaign/completed-batch-60/gpu_qm_results/TSLRSH-GPU-047,e4679165ac6b9f077548c0d4ae0860ded4c7c726,2e8f9948366e3c48620e0b38de261134314ec0b0a5c97d182b24daba77a7bc29,PySCF 2.14.0; GPU4PySCF 1.8.0; simple-dftd3 1.5.0; Python 3.13.15; CuPy 13.4.1,b'NVIDIA A100-SXM4-80GB',checksum deletion bypass: reverified present+hash; malformed energy coercion: typed finite JSON checked; noncanonical identity: geometry/result hashes used; atlas leakage: no atlas artifact consumed; Amber/ZVZB/electronic-state/mutable-state defects: no dependency,REPRODUCIBLE_COMPLETE,TRUSTED,"All nested checksums, geometry/order, component decomposition, exact force=-gradient identity, SCF convergence, and frozen software/GPU protocol reverified without QM recomputation.",TORSIONAL_TRANSITION,EXTENDED_BOUND_DOMAIN,74.438598640222,within-MIN04; zero=MIN04 lowest verified GPU60 total energy -1477.9235486580187171 Ha
TSLRSH-GPU-048,TSL_RSH_NEUTRAL_SINGLET,TSLRSH-GPU-048,9c512b1e188c844aac7162ffc6e120d77913ae71fe8a620ef111867b621c7a1b,56,TSL_RSH_56_V1:db1b8768589b9b4ad8b19965105eda8dfd445b94e9ce0e4271e1bf339b4645c8,0,1,PBE,def2-SVP;AUX=def2-SVP-JKFIT,D3(BJ);s6=1.0;s8=0.7875;a1=0.4289;a2=4.4407;alp=14;s9=0,True,True,True,True,True,analysis/mettl7-phase2/execution-unit-05O/gpu-qm-campaign/completed-batch-60/gpu_qm_results/TSLRSH-GPU-048,e4679165ac6b9f077548c0d4ae0860ded4c7c726,81f48ea7416adabc9b1ee335f8184887ddf5ac80005cd651792d1e286dab6e96,PySCF 2.14.0; GPU4PySCF 1.8.0; simple-dftd3 1.5.0; Python 3.13.15; CuPy 13.4.1,b'NVIDIA A100-SXM4-80GB',checksum deletion bypass: reverified present+hash; malformed energy coercion: typed finite JSON checked; noncanonical identity: geometry/result hashes used; atlas leakage: no atlas artifact consumed; Amber/ZVZB/electronic-state/mutable-state defects: no dependency,REPRODUCIBLE_COMPLETE,TRUSTED,"All nested checksums, geometry/order, component decomposition, exact force=-gradient identity, SCF convergence, and frozen software/GPU protocol reverified without QM recomputation.",TORSIONAL_TRANSITION,EXTENDED_BOUND_DOMAIN,12.762870819994,within-MIN04; zero=MIN04 lowest verified GPU60 total energy -1477.9235486580187171 Ha
TSLRSH-GPU-049,TSL_RSH_NEUTRAL_SINGLET,TSLRSH-GPU-049,bbc230a9fd1083c0833a873522468e7a758e1e396ef708f9158f3fb1e8fab20f,56,TSL_RSH_56_V1:db1b8768589b9b4ad8b19965105eda8dfd445b94e9ce0e4271e1bf339b4645c8,0,1,PBE,def2-SVP;AUX=def2-SVP-JKFIT,D3(BJ);s6=1.0;s8=0.7875;a1=0.4289;a2=4.4407;alp=14;s9=0,True,True,True,True,True,analysis/mettl7-phase2/execution-unit-05O/gpu-qm-campaign/completed-batch-60/gpu_qm_results/TSLRSH-GPU-049,e4679165ac6b9f077548c0d4ae0860ded4c7c726,4f6f48fe8aef27dbdc2aed04d094714e5e2b2d38b73a749d073290350ceea380,PySCF 2.14.0; GPU4PySCF 1.8.0; simple-dftd3 1.5.0; Python 3.13.15; CuPy 13.4.1,b'NVIDIA A100-SXM4-80GB',checksum deletion bypass: reverified present+hash; malformed energy coercion: typed finite JSON checked; noncanonical identity: geometry/result hashes used; atlas leakage: no atlas artifact consumed; Amber/ZVZB/electronic-state/mutable-state defects: no dependency,REPRODUCIBLE_COMPLETE,TRUSTED,"All nested checksums, geometry/order, component decomposition, exact force=-gradient identity, SCF convergence, and frozen software/GPU protocol reverified without QM recomputation.",TORSIONAL_TRANSITION,EXTENDED_BOUND_DOMAIN,75.056999976353,within-MIN04; zero=MIN04 lowest verified GPU60 total energy -1477.9235486580187171 Ha
TSLRSH-GPU-050,TSL_RSH_NEUTRAL_SINGLET,TSLRSH-GPU-050,27fab449cb9415769b4596e76da29034d2919daedbde2bb49900fa981440c1b5,56,TSL_RSH_56_V1:db1b8768589b9b4ad8b19965105eda8dfd445b94e9ce0e4271e1bf339b4645c8,0,1,PBE,def2-SVP;AUX=def2-SVP-JKFIT,D3(BJ);s6=1.0;s8=0.7875;a1=0.4289;a2=4.4407;alp=14;s9=0,True,True,True,True,True,analysis/mettl7-phase2/execution-unit-05O/gpu-qm-campaign/completed-batch-60/gpu_qm_results/TSLRSH-GPU-050,e4679165ac6b9f077548c0d4ae0860ded4c7c726,6c5c44ce29b7166c0d49e4f98347db8853286469d578664e6130dd1fa6a3d3ef,PySCF 2.14.0; GPU4PySCF 1.8.0; simple-dftd3 1.5.0; Python 3.13.15; CuPy 13.4.1,b'NVIDIA A100-SXM4-80GB',checksum deletion bypass: reverified present+hash; malformed energy coercion: typed finite JSON checked; noncanonical identity: geometry/result hashes used; atlas leakage: no atlas artifact consumed; Amber/ZVZB/electronic-state/mutable-state defects: no dependency,REPRODUCIBLE_COMPLETE,TRUSTED,"All nested checksums, geometry/order, component decomposition, exact force=-gradient identity, SCF convergence, and frozen software/GPU protocol reverified without QM recomputation.",LOW_ENERGY_CONFORMER,CORE_EQUILIBRIUM,9.422963594577,within-MIN04; zero=MIN04 lowest verified GPU60 total energy -1477.9235486580187171 Ha
TSLRSH-GPU-051,TSL_RSH_NEUTRAL_SINGLET,TSLRSH-GPU-051,217b89058443e983e78a4d79261da34ca65aeef28f306c2210821f643f35786c,56,TSL_RSH_56_V1:db1b8768589b9b4ad8b19965105eda8dfd445b94e9ce0e4271e1bf339b4645c8,0,1,PBE,def2-SVP;AUX=def2-SVP-JKFIT,D3(BJ);s6=1.0;s8=0.7875;a1=0.4289;a2=4.4407;alp=14;s9=0,True,True,True,True,True,analysis/mettl7-phase2/execution-unit-05O/gpu-qm-campaign/completed-batch-60/gpu_qm_results/TSLRSH-GPU-051,e4679165ac6b9f077548c0d4ae0860ded4c7c726,e4e28dd92a611d76c326780bc1ad469f6775020c27d737371ee474a361c2bcb9,PySCF 2.14.0; GPU4PySCF 1.8.0; simple-dftd3 1.5.0; Python 3.13.15; CuPy 13.4.1,b'NVIDIA A100-SXM4-80GB',checksum deletion bypass: reverified present+hash; malformed energy coercion: typed finite JSON checked; noncanonical identity: geometry/result hashes used; atlas leakage: no atlas artifact consumed; Amber/ZVZB/electronic-state/mutable-state defects: no dependency,REPRODUCIBLE_COMPLETE,TRUSTED,"All nested checksums, geometry/order, component decomposition, exact force=-gradient identity, SCF convergence, and frozen software/GPU protocol reverified without QM recomputation.",TORSIONAL_TRANSITION,EXTENDED_BOUND_DOMAIN,96.422069348565,within-MIN04; zero=MIN04 lowest verified GPU60 total energy -1477.9235486580187171 Ha
TSLRSH-GPU-052,TSL_RSH_NEUTRAL_SINGLET,TSLRSH-GPU-052,506ade0d2e421bae0544fee91d5a551ae7dedb5805ef2c68a57bb0609d8217a4,56,TSL_RSH_56_V1:db1b8768589b9b4ad8b19965105eda8dfd445b94e9ce0e4271e1bf339b4645c8,0,1,PBE,def2-SVP;AUX=def2-SVP-JKFIT,D3(BJ);s6=1.0;s8=0.7875;a1=0.4289;a2=4.4407;alp=14;s9=0,True,True,True,True,True,analysis/mettl7-phase2/execution-unit-05O/gpu-qm-campaign/completed-batch-60/gpu_qm_results/TSLRSH-GPU-052,e4679165ac6b9f077548c0d4ae0860ded4c7c726,496c9ce81b5cf691bfed74f134eee34932f30c0a5aa0be2434252060f81985d4,PySCF 2.14.0; GPU4PySCF 1.8.0; simple-dftd3 1.5.0; Python 3.13.15; CuPy 13.4.1,b'NVIDIA A100-SXM4-80GB',checksum deletion bypass: reverified present+hash; malformed energy coercion: typed finite JSON checked; noncanonical identity: geometry/result hashes used; atlas leakage: no atlas artifact consumed; Amber/ZVZB/electronic-state/mutable-state defects: no dependency,REPRODUCIBLE_COMPLETE,TRUSTED,"All nested checksums, geometry/order, component decomposition, exact force=-gradient identity, SCF convergence, and frozen software/GPU protocol reverified without QM recomputation.",TORSIONAL_TRANSITION,EXTENDED_BOUND_DOMAIN,0.000000000000,within-MIN04; zero=MIN04 lowest verified GPU60 total energy -1477.9235486580187171 Ha
TSLRSH-GPU-053,TSL_RSH_NEUTRAL_SINGLET,TSLRSH-GPU-053,780e63bf0ef3a2ec3e6f5d564b69486434097582725979326d884a63334d7a2a,56,TSL_RSH_56_V1:db1b8768589b9b4ad8b19965105eda8dfd445b94e9ce0e4271e1bf339b4645c8,0,1,PBE,def2-SVP;AUX=def2-SVP-JKFIT,D3(BJ);s6=1.0;s8=0.7875;a1=0.4289;a2=4.4407;alp=14;s9=0,True,True,True,True,True,analysis/mettl7-phase2/execution-unit-05O/gpu-qm-campaign/completed-batch-60/gpu_qm_results/TSLRSH-GPU-053,e4679165ac6b9f077548c0d4ae0860ded4c7c726,641fd1a6a3157ac78f6ba9900ac269f6526c46f7750f5bfbd1db57ca9e3245c8,PySCF 2.14.0; GPU4PySCF 1.8.0; simple-dftd3 1.5.0; Python 3.13.15; CuPy 13.4.1,b'NVIDIA A100-SXM4-80GB',checksum deletion bypass: reverified present+hash; malformed energy coercion: typed finite JSON checked; noncanonical identity: geometry/result hashes used; atlas leakage: no atlas artifact consumed; Amber/ZVZB/electronic-state/mutable-state defects: no dependency,REPRODUCIBLE_COMPLETE,TRUSTED,"All nested checksums, geometry/order, component decomposition, exact force=-gradient identity, SCF convergence, and frozen software/GPU protocol reverified without QM recomputation.",TORSIONAL_TRANSITION,EXTENDED_BOUND_DOMAIN,84.910187724354,within-MIN04; zero=MIN04 lowest verified GPU60 total energy -1477.9235486580187171 Ha
TSLRSH-GPU-054,TSL_RSH_NEUTRAL_SINGLET,TSLRSH-GPU-054,6970cfb706b4145fe4ad62e4b344184e4d6d839c8104f39eeb24fb58f4fbcd0a,56,TSL_RSH_56_V1:db1b8768589b9b4ad8b19965105eda8dfd445b94e9ce0e4271e1bf339b4645c8,0,1,PBE,def2-SVP;AUX=def2-SVP-JKFIT,D3(BJ);s6=1.0;s8=0.7875;a1=0.4289;a2=4.4407;alp=14;s9=0,True,True,True,True,True,analysis/mettl7-phase2/execution-unit-05O/gpu-qm-campaign/completed-batch-60/gpu_qm_results/TSLRSH-GPU-054,e4679165ac6b9f077548c0d4ae0860ded4c7c726,5696f137bafda414f813ad92aa098de5638878cd1fe1e56fe13da1d00b357ef2,PySCF 2.14.0; GPU4PySCF 1.8.0; simple-dftd3 1.5.0; Python 3.13.15; CuPy 13.4.1,b'NVIDIA A100-SXM4-80GB',checksum deletion bypass: reverified present+hash; malformed energy coercion: typed finite JSON checked; noncanonical identity: geometry/result hashes used; atlas leakage: no atlas artifact consumed; Amber/ZVZB/electronic-state/mutable-state defects: no dependency,REPRODUCIBLE_COMPLETE,TRUSTED,"All nested checksums, geometry/order, component decomposition, exact force=-gradient identity, SCF convergence, and frozen software/GPU protocol reverified without QM recomputation.",TORSIONAL_TRANSITION,EXTENDED_BOUND_DOMAIN,35.322799701730,within-MIN04; zero=MIN04 lowest verified GPU60 total energy -1477.9235486580187171 Ha
TSLRSH-GPU-055,TSL_RSH_NEUTRAL_SINGLET,TSLRSH-GPU-055,35691d292fcbff13a10b7cae0a414abe4262de9a0f30a7c75e14f7bbb1276118,56,TSL_RSH_56_V1:db1b8768589b9b4ad8b19965105eda8dfd445b94e9ce0e4271e1bf339b4645c8,0,1,PBE,def2-SVP;AUX=def2-SVP-JKFIT,D3(BJ);s6=1.0;s8=0.7875;a1=0.4289;a2=4.4407;alp=14;s9=0,True,True,True,True,True,analysis/mettl7-phase2/execution-unit-05O/gpu-qm-campaign/completed-batch-60/gpu_qm_results/TSLRSH-GPU-055,e4679165ac6b9f077548c0d4ae0860ded4c7c726,dd2d70a4dbe8b7269594f7ba72a65a88028efb2a9ae538f66f4e92515c6eb630,PySCF 2.14.0; GPU4PySCF 1.8.0; simple-dftd3 1.5.0; Python 3.13.15; CuPy 13.4.1,b'NVIDIA A100-SXM4-80GB',checksum deletion bypass: reverified present+hash; malformed energy coercion: typed finite JSON checked; noncanonical identity: geometry/result hashes used; atlas leakage: no atlas artifact consumed; Amber/ZVZB/electronic-state/mutable-state defects: no dependency,REPRODUCIBLE_COMPLETE,TRUSTED,"All nested checksums, geometry/order, component decomposition, exact force=-gradient identity, SCF convergence, and frozen software/GPU protocol reverified without QM recomputation.",LOW_ENERGY_CONFORMER,CORE_EQUILIBRIUM,7.805974494090,within-MIN04; zero=MIN04 lowest verified GPU60 total energy -1477.9235486580187171 Ha
TSLRSH-GPU-056,TSL_RSH_NEUTRAL_SINGLET,TSLRSH-GPU-056,0204302f9c4e675bf01c13c86ca54d58bde086d97ffe8c48d7c504ba2ffaa39e,56,TSL_RSH_56_V1:db1b8768589b9b4ad8b19965105eda8dfd445b94e9ce0e4271e1bf339b4645c8,0,1,PBE,def2-SVP;AUX=def2-SVP-JKFIT,D3(BJ);s6=1.0;s8=0.7875;a1=0.4289;a2=4.4407;alp=14;s9=0,True,True,True,True,True,analysis/mettl7-phase2/execution-unit-05O/gpu-qm-campaign/completed-batch-60/gpu_qm_results/TSLRSH-GPU-056,e4679165ac6b9f077548c0d4ae0860ded4c7c726,b32ebc79e40252ee5e0caf739003918b291b7674ea6dc30691b025748be8ff2e,PySCF 2.14.0; GPU4PySCF 1.8.0; simple-dftd3 1.5.0; Python 3.13.15; CuPy 13.4.1,b'NVIDIA A100-SXM4-80GB',checksum deletion bypass: reverified present+hash; malformed energy coercion: typed finite JSON checked; noncanonical identity: geometry/result hashes used; atlas leakage: no atlas artifact consumed; Amber/ZVZB/electronic-state/mutable-state defects: no dependency,REPRODUCIBLE_COMPLETE,TRUSTED,"All nested checksums, geometry/order, component decomposition, exact force=-gradient identity, SCF convergence, and frozen software/GPU protocol reverified without QM recomputation.",REPULSIVE_STABILITY,STABILITY_GUARD,61.683793336212,within-MIN04; zero=MIN04 lowest verified GPU60 total energy -1477.9235486580187171 Ha
TSLRSH-GPU-057,TSL_RSH_NEUTRAL_SINGLET,TSLRSH-GPU-057,9c6411cc6450e780c786c587dd013905b63c3a4ff9ceef6d534046adf0b9e460,56,TSL_RSH_56_V1:db1b8768589b9b4ad8b19965105eda8dfd445b94e9ce0e4271e1bf339b4645c8,0,1,PBE,def2-SVP;AUX=def2-SVP-JKFIT,D3(BJ);s6=1.0;s8=0.7875;a1=0.4289;a2=4.4407;alp=14;s9=0,True,True,True,True,True,analysis/mettl7-phase2/execution-unit-05O/gpu-qm-campaign/completed-batch-60/gpu_qm_results/TSLRSH-GPU-057,e4679165ac6b9f077548c0d4ae0860ded4c7c726,dd2b63d017d62ffad979b9879e3f25e72699534dc5254d6069f0b262a4916db4,PySCF 2.14.0; GPU4PySCF 1.8.0; simple-dftd3 1.5.0; Python 3.13.15; CuPy 13.4.1,b'NVIDIA A100-SXM4-80GB',checksum deletion bypass: reverified present+hash; malformed energy coercion: typed finite JSON checked; noncanonical identity: geometry/result hashes used; atlas leakage: no atlas artifact consumed; Amber/ZVZB/electronic-state/mutable-state defects: no dependency,REPRODUCIBLE_COMPLETE,TRUSTED,"All nested checksums, geometry/order, component decomposition, exact force=-gradient identity, SCF convergence, and frozen software/GPU protocol reverified without QM recomputation.",HIGH_STRAIN_STRESS_TEST,STRESS_TEST_ONLY,101.738251623546,within-MIN04; zero=MIN04 lowest verified GPU60 total energy -1477.9235486580187171 Ha
TSLRSH-GPU-058,TSL_RSH_NEUTRAL_SINGLET,TSLRSH-GPU-058,4c6ea1f3c6b2c2dc1d2ff4cec20135049ccb9b07e43f9751c2846339edb437f0,56,TSL_RSH_56_V1:db1b8768589b9b4ad8b19965105eda8dfd445b94e9ce0e4271e1bf339b4645c8,0,1,PBE,def2-SVP;AUX=def2-SVP-JKFIT,D3(BJ);s6=1.0;s8=0.7875;a1=0.4289;a2=4.4407;alp=14;s9=0,True,True,True,True,True,analysis/mettl7-phase2/execution-unit-05O/gpu-qm-campaign/completed-batch-60/gpu_qm_results/TSLRSH-GPU-058,e4679165ac6b9f077548c0d4ae0860ded4c7c726,c1a02ff16f424ce8ca38b1aa46879a77dfa09d189d416559c1944ca3ed1cbcf5,PySCF 2.14.0; GPU4PySCF 1.8.0; simple-dftd3 1.5.0; Python 3.13.15; CuPy 13.4.1,b'NVIDIA A100-SXM4-80GB',checksum deletion bypass: reverified present+hash; malformed energy coercion: typed finite JSON checked; noncanonical identity: geometry/result hashes used; atlas leakage: no atlas artifact consumed; Amber/ZVZB/electronic-state/mutable-state defects: no dependency,REPRODUCIBLE_COMPLETE,TRUSTED,"All nested checksums, geometry/order, component decomposition, exact force=-gradient identity, SCF convergence, and frozen software/GPU protocol reverified without QM recomputation.",REPULSIVE_STABILITY,STABILITY_GUARD,36.496982759608,within-MIN04; zero=MIN04 lowest verified GPU60 total energy -1477.9235486580187171 Ha
TSLRSH-GPU-059,TSL_RSH_NEUTRAL_SINGLET,TSLRSH-GPU-059,37e37a863525b4c90b520e6e80b14670537f603108bf8b81cdc8675bd66b38ff,56,TSL_RSH_56_V1:db1b8768589b9b4ad8b19965105eda8dfd445b94e9ce0e4271e1bf339b4645c8,0,1,PBE,def2-SVP;AUX=def2-SVP-JKFIT,D3(BJ);s6=1.0;s8=0.7875;a1=0.4289;a2=4.4407;alp=14;s9=0,True,True,True,True,True,analysis/mettl7-phase2/execution-unit-05O/gpu-qm-campaign/completed-batch-60/gpu_qm_results/TSLRSH-GPU-059,e4679165ac6b9f077548c0d4ae0860ded4c7c726,85751429ed78fa2643c7a3a76a9836fede69c62921bf2cb18cf675c9033ca68d,PySCF 2.14.0; GPU4PySCF 1.8.0; simple-dftd3 1.5.0; Python 3.13.15; CuPy 13.4.1,b'NVIDIA A100-SXM4-80GB',checksum deletion bypass: reverified present+hash; malformed energy coercion: typed finite JSON checked; noncanonical identity: geometry/result hashes used; atlas leakage: no atlas artifact consumed; Amber/ZVZB/electronic-state/mutable-state defects: no dependency,REPRODUCIBLE_COMPLETE,TRUSTED,"All nested checksums, geometry/order, component decomposition, exact force=-gradient identity, SCF convergence, and frozen software/GPU protocol reverified without QM recomputation.",TORSIONAL_TRANSITION,EXTENDED_BOUND_DOMAIN,83.953822184007,within-MIN04; zero=MIN04 lowest verified GPU60 total energy -1477.9235486580187171 Ha
TSLRSH-GPU-060,TSL_RSH_NEUTRAL_SINGLET,TSLRSH-GPU-060,30816ea71aa8c4c14d06d1fb599a8a43afa30c426005317b2c0892ef62adf86e,56,TSL_RSH_56_V1:db1b8768589b9b4ad8b19965105eda8dfd445b94e9ce0e4271e1bf339b4645c8,0,1,PBE,def2-SVP;AUX=def2-SVP-JKFIT,D3(BJ);s6=1.0;s8=0.7875;a1=0.4289;a2=4.4407;alp=14;s9=0,True,True,True,True,True,analysis/mettl7-phase2/execution-unit-05O/gpu-qm-campaign/completed-batch-60/gpu_qm_results/TSLRSH-GPU-060,e4679165ac6b9f077548c0d4ae0860ded4c7c726,1d543bd56a16319be6bdb008a019dff9a27a8e479cc1c24b253ef46b18be68fe,PySCF 2.14.0; GPU4PySCF 1.8.0; simple-dftd3 1.5.0; Python 3.13.15; CuPy 13.4.1,b'NVIDIA A100-SXM4-80GB',checksum deletion bypass: reverified present+hash; malformed energy coercion: typed finite JSON checked; noncanonical identity: geometry/result hashes used; atlas leakage: no atlas artifact consumed; Amber/ZVZB/electronic-state/mutable-state defects: no dependency,REPRODUCIBLE_COMPLETE,TRUSTED,"All nested checksums, geometry/order, component decomposition, exact force=-gradient identity, SCF convergence, and frozen software/GPU protocol reverified without QM recomputation.",TORSIONAL_TRANSITION,EXTENDED_BOUND_DOMAIN,77.837890445644,within-MIN04; zero=MIN04 lowest verified GPU60 total energy -1477.9235486580187171 Ha
CPU_MIN01_NO_D3_REFERENCE,TSL_RSH_NEUTRAL_SINGLET,MIN01,,,,0,1,PBE,def2-SVP,NONE,True,False,,,,analysis/mettl7-phase2/execution-unit-05O/gpu-qm-preparation/reference/MIN01_reference.json,NOT_VERSIONED;REVIEWED_AT_bead81c05d7252caf7273ce09c9a1cf1502e7d21,305e885d7422065e23f4d515784ac0869005328be40096f28780efb8a22fa5c6,,,component-completeness audit; numerical energy retained but excluded from homogeneous GPU fitting labels,INCOMPLETE_MISSING_DERIVATIVES,TRUSTED_WITH_LIMITATION,Authoritative no-D3 energy survives; authoritative standalone 56x3 no-D3 gradient does not.,,,,
CPU_FORCE_CLOUD_60,TSL_RSH_NEUTRAL_SINGLET,,,,,0,1,PBE,def2-SVP,D3(BJ),True,,,True,True,analysis/mettl7-phase2/execution-unit-05O/force-cloud-qm/FROZEN_QM_TARGET_DATASET.json,NOT_VERSIONED;REVIEWED_AT_bead81c05d7252caf7273ce09c9a1cf1502e7d21,1d5f316183abf8db620aab395130f8ff0f4f6826977fc836efdb5ca80f8f439a,,,component-completeness audit; old checksum bypass neutralized only where referenced SHA files verify; kept outside homogeneous GPU labels,INCOMPLETE_MISSING_COMPONENT_DECOMPOSITION,TRUSTED_WITH_LIMITATION,Historical CPU totals survive but per-point electronic and D3 component arrays were not preserved.,,,,
CPU_HESSIAN_MIN01,TSL_RSH_NEUTRAL_SINGLET,MIN01,,,,0,1,PBE,def2-SVP,D3(BJ),,,,,,analysis/mettl7-phase2/execution-unit-05O/hessians/MIN01/result.json,NOT_VERSIONED;REVIEWED_AT_bead81c05d7252caf7273ce09c9a1cf1502e7d21,74dbbdbe5266ff8d484e7897cbc574e2353d44b101ba373b71b76eebd090b5ec,,,electronic-state and checksum provenance reviewed; not mixed into GPU60 fitting labels,INCOMPLETE_MISSING_COMPONENT_DECOMPOSITION,TRUSTED_WITH_LIMITATION,"CPU Hessian/result survives with local provenance, but it is a distinct CPU derivative partition and is not a GPU60 force label.",,,,
CPU_HESSIAN_MIN02,TSL_RSH_NEUTRAL_SINGLET,MIN02,,,,0,1,PBE,def2-SVP,D3(BJ),,,,,,analysis/mettl7-phase2/execution-unit-05O/hessians/MIN02/result.json,NOT_VERSIONED;REVIEWED_AT_bead81c05d7252caf7273ce09c9a1cf1502e7d21,0fc1be464cabc094fd24f042baac8687668d968e7050c54ddfcadc779c0c9e20,,,electronic-state and checksum provenance reviewed; not mixed into GPU60 fitting labels,INCOMPLETE_MISSING_COMPONENT_DECOMPOSITION,TRUSTED_WITH_LIMITATION,"CPU Hessian/result survives with local provenance, but it is a distinct CPU derivative partition and is not a GPU60 force label.",,,,
CPU_HESSIAN_MIN04,TSL_RSH_NEUTRAL_SINGLET,MIN04,,,,0,1,PBE,def2-SVP,D3(BJ),,,,,,analysis/mettl7-phase2/execution-unit-05O/hessians/MIN04/result.json,NOT_VERSIONED;REVIEWED_AT_bead81c05d7252caf7273ce09c9a1cf1502e7d21,b881219d77ffb471673c94d5b32ebdd13ec4fd194e7d06a34b33c0b26fed1c78,,,electronic-state and checksum provenance reviewed; not mixed into GPU60 fitting labels,INCOMPLETE_MISSING_COMPONENT_DECOMPOSITION,TRUSTED_WITH_LIMITATION,"CPU Hessian/result survives with local provenance, but it is a distinct CPU derivative partition and is not a GPU60 force label.",,,,
RESP_CHARGE_VALIDATION,TSL_RSH_NEUTRAL_SINGLET,,,,,,,,,,,,,,,analysis/mettl7-phase2/execution-unit-05O/charge-validation/TSL_RSH_RESP_PROVENANCE.md,NOT_VERSIONED;REVIEWED_AT_bead81c05d7252caf7273ce09c9a1cf1502e7d21,3a9d119d7c218bbfb06ce6d9d24f1b2594558112c23e78a5e34de137d969b835,,,Amber-name parser dependency not demonstrated; charge source remains separate from GPU labels,INCOMPLETE_MISSING_PROVENANCE,TRUSTED_WITH_LIMITATION,RESP/ESP evidence is informative for charge provenance but is not a homogeneous GPU force/energy label bundle.,,,,
VDW_PROBE_REGISTRY,TSL_RSH_NEUTRAL_SINGLET,,,,,,,,,,,,,,,analysis/mettl7-phase2/execution-unit-05O/VDW_BENCHMARK_POINT_REGISTRY.csv,NOT_VERSIONED;REVIEWED_AT_bead81c05d7252caf7273ce09c9a1cf1502e7d21,59f992a52cc82fdc7351e3025600fdc6dbedd411e47f87c2d85ba23a7f0b62ab,,,electronic-state/protocol provenance retained; not used as force labels,INCOMPLETE_MISSING_DERIVATIVES,TRUSTED_WITH_LIMITATION,Intermolecular probe energies are a separate validation observable and generally do not contain complete molecular force decomposition.,,,,
AMBER_GAFF_BASELINE_INPUTS,TSL_RSH_NEUTRAL_SINGLET,,,,,0,1,,,,,,,,,analysis/mettl7-phase2/execution-unit-05O/model-form-analysis/BASELINE_IDENTITY.json,NOT_VERSIONED;REVIEWED_AT_bead81c05d7252caf7273ce09c9a1cf1502e7d21,d851f927975f882453e93a2d789623cda67ee3c410632002f81a1fe405d0050a,,,defective Amber name parsing: no dependency identified because production used AmberTools/ParmEd rather than AmberPrmtopReader; mutable-state and identity defects: persisted checksums reverified,REPRODUCIBLE_COMPLETE,TRUSTED_WITH_LIMITATION,"Runnable Amber/GAFF baseline identity, topology, charge, completion-parameter, software, and internal checksums survive; it is a baseline input, not a QM label.",,,,
DELTA_PERMITTED_INPUTS,TSL_RSH_NEUTRAL_SINGLET,,,,,,,,,,,,,,,analysis/mettl7-phase2/execution-unit-05O/delta-potential/PERMITTED_INPUTS_SHA256SUMS,NOT_VERSIONED;REVIEWED_AT_bead81c05d7252caf7273ce09c9a1cf1502e7d21,18361b973be4a2ac2f82cc42bdcfd975907072092e6fa3f5f714a79fb62ffa43,,,old checksum deletion bypass: all future reuse requires explicit existence plus checksum; component-completeness audit excludes it from trusted GPU fitting labels,INCOMPLETE_MISSING_COMPONENT_DECOMPOSITION,TRUSTED_WITH_LIMITATION,"The historical Delta input checksum manifest survives, but it references the incomplete CPU-label partition and is not authorized as equivalent to GPU60 labels.",,,,
DELTA_V2_FIT,TSL_RSH_NEUTRAL_SINGLET,,,,,,,,,,,,,,,analysis/mettl7-phase2/execution-unit-05O/delta-potential/training-v2/V2_TRAINING_RESULTS.json,NOT_VERSIONED;REVIEWED_AT_bead81c05d7252caf7273ce09c9a1cf1502e7d21,ff3534f89e2a694ef03e0b539ddfc0ddf16580b5fb6fc1176270992d45bb8e8a,,,result-completeness contract; atlas-derived evaluations excluded; no refit performed,INCOMPLETE_MISSING_OPTIMIZER_STATE,QUARANTINED,"Coefficients/metrics survive, but no audited atomic FitArtifact bundle and complete selected-fit state exist.",,,,
