torsion_instance,chemical_class_id,parent_parameter,one_four_pair,one_four_atom_names,charge_i_e,charge_l_e,scee,scan_axis,angle_degrees,qm_relative_kcal_mol,distance_angstrom,pair_eel14_kcal_mol
34-8-9-36,PHI_HC_H11,LOCAL_TYPE_12,34-36,H9-H11,0.11249000016463342,0.12464899985182991,1.2,CHI,-30,1.8731815879809242,2.4598503000964924,1.5773723064188585
34-8-9-36,PHI_HC_H11,LOCAL_TYPE_12,34-36,H9-H11,0.11249000016463342,0.12464899985182991,1.2,CHI,-15,1.8830474967830666,2.4632424572421487,1.5752000903932506
34-8-9-36,PHI_HC_H11,LOCAL_TYPE_12,34-36,H9-H11,0.11249000016463342,0.12464899985182991,1.2,CHI,0,1.53761834092137,2.471300868553807,1.570063682120154
34-8-9-36,PHI_HC_H11,LOCAL_TYPE_12,34-36,H9-H11,0.11249000016463342,0.12464899985182991,1.2,CHI,15,0.8500053424677801,2.4767211384159262,1.566627619526831
34-8-9-36,PHI_HC_H11,LOCAL_TYPE_12,34-36,H9-H11,0.11249000016463342,0.12464899985182991,1.2,CHI,30,0.1979165005694423,2.4756135168612263,1.5673285490167361
34-8-9-36,PHI_HC_H11,LOCAL_TYPE_12,34-36,H9-H11,0.11249000016463342,0.12464899985182991,1.2,CHI,45,0.0,2.468553639483909,1.571810990552153
34-8-9-36,PHI_HC_H11,LOCAL_TYPE_12,34-36,H9-H11,0.11249000016463342,0.12464899985182991,1.2,CHI,60,0.32618472333560894,2.4588907612922304,1.5779878481747605
34-8-9-36,PHI_HC_H11,LOCAL_TYPE_12,34-36,H9-H11,0.11249000016463342,0.12464899985182991,1.2,CHI,75,1.0408015037026501,2.44820807367987,1.5848733541165876
34-8-9-36,PHI_HC_H11,LOCAL_TYPE_12,34-36,H9-H11,0.11249000016463342,0.12464899985182991,1.2,CHI,90,2.0223598887749024,2.441355391834677,1.5893219620075194
34-8-9-36,PHI_HC_H11,LOCAL_TYPE_12,34-36,H9-H11,0.11249000016463342,0.12464899985182991,1.2,CHI,105,3.0480034924252344,2.4435800417689473,1.5878750337555785
34-8-9-36,PHI_HC_H11,LOCAL_TYPE_12,34-36,H9-H11,0.11249000016463342,0.12464899985182991,1.2,CHI,120,3.7373350122694022,2.453038121567699,1.5817527282570778
34-8-9-36,PHI_HC_H11,LOCAL_TYPE_12,34-36,H9-H11,0.11249000016463342,0.12464899985182991,1.2,CHI,135,3.8030037733710786,2.464072829825664,1.5746692607226414
34-8-9-36,PHI_HC_H11,LOCAL_TYPE_12,34-36,H9-H11,0.11249000016463342,0.12464899985182991,1.2,CHI,150,3.292878201783699,2.4689299207806896,1.5715714361310893
34-8-9-36,PHI_HC_H11,LOCAL_TYPE_12,34-36,H9-H11,0.11249000016463342,0.12464899985182991,1.2,CHI,165,2.5316328285396272,2.4658202738263055,1.5735533455110373
34-8-9-36,PHI_HC_H11,LOCAL_TYPE_12,34-36,H9-H11,0.11249000016463342,0.12464899985182991,1.2,PHI,-180,12.297421019351964,2.395353146473875,1.6198445506960422
34-8-9-36,PHI_HC_H11,LOCAL_TYPE_12,34-36,H9-H11,0.11249000016463342,0.12464899985182991,1.2,PHI,-165,12.017065696114134,2.3324589508803495,1.6635232700853506
34-8-9-36,PHI_HC_H11,LOCAL_TYPE_12,34-36,H9-H11,0.11249000016463342,0.12464899985182991,1.2,PHI,-150,12.14534987811232,2.266194879600542,1.712165081756898
34-8-9-36,PHI_HC_H11,LOCAL_TYPE_12,34-36,H9-H11,0.11249000016463342,0.12464899985182991,1.2,PHI,-135,12.088672339648122,2.2168901565150745,1.7502444719262935
34-8-9-36,PHI_HC_H11,LOCAL_TYPE_12,34-36,H9-H11,0.11249000016463342,0.12464899985182991,1.2,PHI,-120,9.406090467076242,2.207300491890623,1.757848446807936
34-8-9-36,PHI_HC_H11,LOCAL_TYPE_12,34-36,H9-H11,0.11249000016463342,0.12464899985182991,1.2,PHI,-105,5.389702277432289,2.2487807293977524,1.7254237776875014
34-8-9-36,PHI_HC_H11,LOCAL_TYPE_12,34-36,H9-H11,0.11249000016463342,0.12464899985182991,1.2,PHI,-90,1.8840517384563273,2.32463236285218,1.6691240315297353
34-8-9-36,PHI_HC_H11,LOCAL_TYPE_12,34-36,H9-H11,0.11249000016463342,0.12464899985182991,1.2,PHI,-75,0.0,2.418699090783057,1.6042093686206076
34-8-9-36,PHI_HC_H11,LOCAL_TYPE_12,34-36,H9-H11,0.11249000016463342,0.12464899985182991,1.2,PHI,-60,1.1679589391511374,2.5187462522817485,1.5404885417867393
34-8-9-36,PHI_HC_H11,LOCAL_TYPE_12,34-36,H9-H11,0.11249000016463342,0.12464899985182991,1.2,PHI,-45,5.348395421266241,2.6134764498827994,1.4846507384760734
34-8-9-36,PHI_HC_H11,LOCAL_TYPE_12,34-36,H9-H11,0.11249000016463342,0.12464899985182991,1.2,PHI,-30,12.61886348886727,2.706592913074301,1.4335734504311135
34-8-9-36,PHI_HC_H11,LOCAL_TYPE_12,34-36,H9-H11,0.11249000016463342,0.12464899985182991,1.2,PHI,-15,24.120153734931876,2.7911433001843604,1.3901470917140073
34-8-9-36,PHI_HC_H11,LOCAL_TYPE_12,34-36,H9-H11,0.11249000016463342,0.12464899985182991,1.2,PHI,0,39.62646469177788,2.8602909784884663,1.3565402158345377
34-8-9-36,PHI_HC_H11,LOCAL_TYPE_12,34-36,H9-H11,0.11249000016463342,0.12464899985182991,1.2,PHI,105,36.46525443667219,2.4632554845613925,1.5751917596965042
34-8-9-36,PHI_HC_H11,LOCAL_TYPE_12,34-36,H9-H11,0.11249000016463342,0.12464899985182991,1.2,PHI,120,25.91194918747669,2.484536302771149,1.5616997574076992
34-8-9-36,PHI_HC_H11,LOCAL_TYPE_12,34-36,H9-H11,0.11249000016463342,0.12464899985182991,1.2,PHI,135,18.085910819557824,2.502707339641767,1.5503609550542634
34-8-9-36,PHI_HC_H11,LOCAL_TYPE_12,34-36,H9-H11,0.11249000016463342,0.12464899985182991,1.2,PHI,150,13.569233322541978,2.495444363263265,1.5548732716422344
34-8-9-36,PHI_HC_H11,LOCAL_TYPE_12,34-36,H9-H11,0.11249000016463342,0.12464899985182991,1.2,PHI,165,12.21349737743903,2.453499218877435,1.5814554622453114
34-8-9-36,PHI_HC_H11,LOCAL_TYPE_12,34-36,H9-H11,0.11249000016463342,0.12464899985182991,1.2,PSI,-105,32.011747071349355,2.5418309431609063,1.5264979568165962
34-8-9-36,PHI_HC_H11,LOCAL_TYPE_12,34-36,H9-H11,0.11249000016463342,0.12464899985182991,1.2,PSI,-90,14.696882575166297,2.555491219103589,1.5183381231375859
34-8-9-36,PHI_HC_H11,LOCAL_TYPE_12,34-36,H9-H11,0.11249000016463342,0.12464899985182991,1.2,PSI,-75,4.330868332829533,2.5405614753193912,1.5272607173658457
34-8-9-36,PHI_HC_H11,LOCAL_TYPE_12,34-36,H9-H11,0.11249000016463342,0.12464899985182991,1.2,PSI,-60,0.0,2.490927885735262,1.5576925223441436
34-8-9-36,PHI_HC_H11,LOCAL_TYPE_12,34-36,H9-H11,0.11249000016463342,0.12464899985182991,1.2,PSI,-45,0.19638589416353,2.420142842550373,1.6032523672112815
34-8-9-36,PHI_HC_H11,LOCAL_TYPE_12,34-36,H9-H11,0.11249000016463342,0.12464899985182991,1.2,PSI,-30,3.0779934750218234,2.3480205883387515,1.6524981767956026
34-8-9-36,PHI_HC_H11,LOCAL_TYPE_12,34-36,H9-H11,0.11249000016463342,0.12464899985182991,1.2,PSI,-15,6.97513939178259,2.2853230323734905,1.6978342607777999
34-8-9-36,PHI_HC_H11,LOCAL_TYPE_12,34-36,H9-H11,0.11249000016463342,0.12464899985182991,1.2,PSI,0,10.412722960962697,2.2377712350668415,1.7339126004059247
34-8-9-36,PHI_HC_H11,LOCAL_TYPE_12,34-36,H9-H11,0.11249000016463342,0.12464899985182991,1.2,PSI,15,11.945479233545104,2.2299882719487485,1.7399641917926199
34-8-9-36,PHI_HC_H11,LOCAL_TYPE_12,34-36,H9-H11,0.11249000016463342,0.12464899985182991,1.2,PSI,30,11.696853683615846,2.310011556284539,1.6796884546972317
34-8-9-36,PHI_HC_H11,LOCAL_TYPE_12,34-36,H9-H11,0.11249000016463342,0.12464899985182991,1.2,PSI,45,12.409782605194598,2.398115977590103,1.6179783536605625
34-8-9-36,PHI_HC_H11,LOCAL_TYPE_12,34-36,H9-H11,0.11249000016463342,0.12464899985182991,1.2,PSI,60,15.683428081132595,2.4479134188679468,1.5850641249814719
34-8-9-36,PHI_HC_H11,LOCAL_TYPE_12,34-36,H9-H11,0.11249000016463342,0.12464899985182991,1.2,PSI,75,23.207234060776265,2.461572833602613,1.576268509443062
34-8-9-36,PHI_HC_H11,LOCAL_TYPE_12,34-36,H9-H11,0.11249000016463342,0.12464899985182991,1.2,PSI,90,36.77978373595889,2.4683996089056017,1.5719090731134169
35-8-9-36,PHI_HC_H11,LOCAL_TYPE_12,35-36,H10-H11,0.1128650000274389,0.12464899985182991,1.2,CHI,-180,1.8361875979134048,2.494591622368588,1.5605899247053978
35-8-9-36,PHI_HC_H11,LOCAL_TYPE_12,35-36,H10-H11,0.1128650000274389,0.12464899985182991,1.2,CHI,-165,1.4130028718141248,2.4908230891408567,1.5629510458190388
35-8-9-36,PHI_HC_H11,LOCAL_TYPE_12,35-36,H10-H11,0.1128650000274389,0.12464899985182991,1.2,CHI,-150,1.3982414847839755,2.488863455190698,1.5641816524742314
35-8-9-36,PHI_HC_H11,LOCAL_TYPE_12,35-36,H10-H11,0.1128650000274389,0.12464899985182991,1.2,CHI,-135,1.7201805587324959,2.49066937757044,1.5630475032862163
35-8-9-36,PHI_HC_H11,LOCAL_TYPE_12,35-36,H10-H11,0.1128650000274389,0.12464899985182991,1.2,CHI,-120,2.1004462123625456,2.4963442327544048,1.5594942800927067
35-8-9-36,PHI_HC_H11,LOCAL_TYPE_12,35-36,H10-H11,0.1128650000274389,0.12464899985182991,1.2,CHI,-105,2.282405294363951,2.502211028084703,1.555837820402703
35-8-9-36,PHI_HC_H11,LOCAL_TYPE_12,35-36,H10-H11,0.1128650000274389,0.12464899985182991,1.2,CHI,-90,2.191846518770847,2.505275288831217,1.5539348388093204
35-8-9-36,PHI_HC_H11,LOCAL_TYPE_12,35-36,H10-H11,0.1128650000274389,0.12464899985182991,1.2,CHI,-75,1.9493375527533943,2.504350528026135,1.5545086474740824
35-8-9-36,PHI_HC_H11,LOCAL_TYPE_12,35-36,H10-H11,0.1128650000274389,0.12464899985182991,1.2,CHI,-60,1.7582771045303314,2.500397936926504,1.5569659911446894
35-8-9-36,PHI_HC_H11,LOCAL_TYPE_12,35-36,H10-H11,0.1128650000274389,0.12464899985182991,1.2,CHI,-45,1.7517423921353694,2.4957210911558128,1.5598836608460835
35-8-9-36,PHI_HC_H11,LOCAL_TYPE_12,35-36,H10-H11,0.1128650000274389,0.12464899985182991,1.2,CHI,-30,1.8731815879809242,2.4917814530325475,1.5623499193257944
35-8-9-36,PHI_HC_H11,LOCAL_TYPE_12,35-36,H10-H11,0.1128650000274389,0.12464899985182991,1.2,CHI,-15,1.8830474967830666,2.490837650035694,1.5629419091473598
35-8-9-36,PHI_HC_H11,LOCAL_TYPE_12,35-36,H10-H11,0.1128650000274389,0.12464899985182991,1.2,CHI,0,1.53761834092137,2.493647325502134,1.5611808904609192
35-8-9-36,PHI_HC_H11,LOCAL_TYPE_12,35-36,H10-H11,0.1128650000274389,0.12464899985182991,1.2,CHI,15,0.8500053424677801,2.4979370530789455,1.5584998618457477
35-8-9-36,PHI_HC_H11,LOCAL_TYPE_12,35-36,H10-H11,0.1128650000274389,0.12464899985182991,1.2,CHI,30,0.1979165005694423,2.50077582246542,1.5567307221824127
35-8-9-36,PHI_HC_H11,LOCAL_TYPE_12,35-36,H10-H11,0.1128650000274389,0.12464899985182991,1.2,CHI,45,0.0,2.5003653167943227,1.5569863035510774
35-8-9-36,PHI_HC_H11,LOCAL_TYPE_12,35-36,H10-H11,0.1128650000274389,0.12464899985182991,1.2,CHI,60,0.32618472333560894,2.4975340076498154,1.5587513684293188
35-8-9-36,PHI_HC_H11,LOCAL_TYPE_12,35-36,H10-H11,0.1128650000274389,0.12464899985182991,1.2,CHI,75,1.0408015037026501,2.4938961919446396,1.5610250998808732
35-8-9-36,PHI_HC_H11,LOCAL_TYPE_12,35-36,H10-H11,0.1128650000274389,0.12464899985182991,1.2,CHI,90,2.0223598887749024,2.4917547591377183,1.562366656608739
35-8-9-36,PHI_HC_H11,LOCAL_TYPE_12,35-36,H10-H11,0.1128650000274389,0.12464899985182991,1.2,CHI,105,3.0480034924252344,2.4921129153066968,1.562142119729678
35-8-9-36,PHI_HC_H11,LOCAL_TYPE_12,35-36,H10-H11,0.1128650000274389,0.12464899985182991,1.2,CHI,120,3.7373350122694022,2.494659453583114,1.5605474913745405
35-8-9-36,PHI_HC_H11,LOCAL_TYPE_12,35-36,H10-H11,0.1128650000274389,0.12464899985182991,1.2,CHI,135,3.8030037733710786,2.497816234415028,1.5585752460427234
35-8-9-36,PHI_HC_H11,LOCAL_TYPE_12,35-36,H10-H11,0.1128650000274389,0.12464899985182991,1.2,CHI,150,3.292878201783699,2.499318050027122,1.5576387135205398
35-8-9-36,PHI_HC_H11,LOCAL_TYPE_12,35-36,H10-H11,0.1128650000274389,0.12464899985182991,1.2,CHI,165,2.5316328285396272,2.4982659804314697,1.558294666227074
35-8-9-36,PHI_HC_H11,LOCAL_TYPE_12,35-36,H10-H11,0.1128650000274389,0.12464899985182991,1.2,PHI,-180,12.297421019351964,3.068738822838981,1.268610584631425
35-8-9-36,PHI_HC_H11,LOCAL_TYPE_12,35-36,H10-H11,0.1128650000274389,0.12464899985182991,1.2,PHI,-165,12.017065696114134,3.048139914123938,1.2771836798186487
35-8-9-36,PHI_HC_H11,LOCAL_TYPE_12,35-36,H10-H11,0.1128650000274389,0.12464899985182991,1.2,PHI,-150,12.14534987811232,2.993862723671424,1.3003383626583978
35-8-9-36,PHI_HC_H11,LOCAL_TYPE_12,35-36,H10-H11,0.1128650000274389,0.12464899985182991,1.2,PHI,-135,12.088672339648122,2.9056273224101075,1.3398258345443237
35-8-9-36,PHI_HC_H11,LOCAL_TYPE_12,35-36,H10-H11,0.1128650000274389,0.12464899985182991,1.2,PHI,-120,9.406090467076242,2.784184753312611,1.3982673195415625
35-8-9-36,PHI_HC_H11,LOCAL_TYPE_12,35-36,H10-H11,0.1128650000274389,0.12464899985182991,1.2,PHI,-105,5.389702277432289,2.671859223256256,1.4570507750697959
35-8-9-36,PHI_HC_H11,LOCAL_TYPE_12,35-36,H10-H11,0.1128650000274389,0.12464899985182991,1.2,PHI,-90,1.8840517384563273,2.5854860183047648,1.5057263990448773
35-8-9-36,PHI_HC_H11,LOCAL_TYPE_12,35-36,H10-H11,0.1128650000274389,0.12464899985182991,1.2,PHI,-75,0.0,2.520668271157867,1.5444454142054356
35-8-9-36,PHI_HC_H11,LOCAL_TYPE_12,35-36,H10-H11,0.1128650000274389,0.12464899985182991,1.2,PHI,-60,1.1679589391511374,2.476677477997609,1.5718778834579725
35-8-9-36,PHI_HC_H11,LOCAL_TYPE_12,35-36,H10-H11,0.1128650000274389,0.12464899985182991,1.2,PHI,-45,5.348395421266241,2.4526863089480466,1.5872533466347056
35-8-9-36,PHI_HC_H11,LOCAL_TYPE_12,35-36,H10-H11,0.1128650000274389,0.12464899985182991,1.2,PHI,-30,12.61886348886727,2.4399184495345936,1.595559291281024
35-8-9-36,PHI_HC_H11,LOCAL_TYPE_12,35-36,H10-H11,0.1128650000274389,0.12464899985182991,1.2,PHI,-15,24.120153734931876,2.433586021179495,1.5997110922900764
35-8-9-36,PHI_HC_H11,LOCAL_TYPE_12,35-36,H10-H11,0.1128650000274389,0.12464899985182991,1.2,PHI,0,39.62646469177788,2.427759578169326,1.6035502803199682
35-8-9-36,PHI_HC_H11,LOCAL_TYPE_12,35-36,H10-H11,0.1128650000274389,0.12464899985182991,1.2,PHI,105,36.46525443667219,2.871600349669255,1.355702074827823
35-8-9-36,PHI_HC_H11,LOCAL_TYPE_12,35-36,H10-H11,0.1128650000274389,0.12464899985182991,1.2,PHI,120,25.91194918747669,2.9312415578194617,1.328117957981915
35-8-9-36,PHI_HC_H11,LOCAL_TYPE_12,35-36,H10-H11,0.1128650000274389,0.12464899985182991,1.2,PHI,135,18.085910819557824,2.9880657422740144,1.3028610773336553
35-8-9-36,PHI_HC_H11,LOCAL_TYPE_12,35-36,H10-H11,0.1128650000274389,0.12464899985182991,1.2,PHI,150,13.569233322541978,3.0323696438014984,1.2838258554924884
35-8-9-36,PHI_HC_H11,LOCAL_TYPE_12,35-36,H10-H11,0.1128650000274389,0.12464899985182991,1.2,PHI,165,12.21349737743903,3.059351384842773,1.2725032408537742
35-8-9-36,PHI_HC_H11,LOCAL_TYPE_12,35-36,H10-H11,0.1128650000274389,0.12464899985182991,1.2,PSI,-105,32.011747071349355,2.5009566797399816,1.5566181468315798
35-8-9-36,PHI_HC_H11,LOCAL_TYPE_12,35-36,H10-H11,0.1128650000274389,0.12464899985182991,1.2,PSI,-90,14.696882575166297,2.487258048491329,1.5651912572900386
35-8-9-36,PHI_HC_H11,LOCAL_TYPE_12,35-36,H10-H11,0.1128650000274389,0.12464899985182991,1.2,PSI,-75,4.330868332829533,2.4790070405580527,1.5704007646733205
35-8-9-36,PHI_HC_H11,LOCAL_TYPE_12,35-36,H10-H11,0.1128650000274389,0.12464899985182991,1.2,PSI,-60,0.0,2.487878535067863,1.564800892506884
35-8-9-36,PHI_HC_H11,LOCAL_TYPE_12,35-36,H10-H11,0.1128650000274389,0.12464899985182991,1.2,PSI,-45,0.19638589416353,2.521396673496224,1.5439992417871893
35-8-9-36,PHI_HC_H11,LOCAL_TYPE_12,35-36,H10-H11,0.1128650000274389,0.12464899985182991,1.2,PSI,-30,3.0779934750218234,2.5807528233930466,1.508487956240823
35-8-9-36,PHI_HC_H11,LOCAL_TYPE_12,35-36,H10-H11,0.1128650000274389,0.12464899985182991,1.2,PSI,-15,6.97513939178259,2.66467745109795,1.4609777819521197
35-8-9-36,PHI_HC_H11,LOCAL_TYPE_12,35-36,H10-H11,0.1128650000274389,0.12464899985182991,1.2,PSI,0,10.412722960962697,2.7734596646516825,1.4036744798348582
35-8-9-36,PHI_HC_H11,LOCAL_TYPE_12,35-36,H10-H11,0.1128650000274389,0.12464899985182991,1.2,PSI,15,11.945479233545104,2.9239730004537163,1.331419459591051
35-8-9-36,PHI_HC_H11,LOCAL_TYPE_12,35-36,H10-H11,0.1128650000274389,0.12464899985182991,1.2,PSI,30,11.696853683615846,3.034709385466883,1.2828360339103695
35-8-9-36,PHI_HC_H11,LOCAL_TYPE_12,35-36,H10-H11,0.1128650000274389,0.12464899985182991,1.2,PSI,45,12.409782605194598,3.082491579663861,1.2629505877019906
35-8-9-36,PHI_HC_H11,LOCAL_TYPE_12,35-36,H10-H11,0.1128650000274389,0.12464899985182991,1.2,PSI,60,15.683428081132595,3.1046902346093908,1.2539204422797123
35-8-9-36,PHI_HC_H11,LOCAL_TYPE_12,35-36,H10-H11,0.1128650000274389,0.12464899985182991,1.2,PSI,75,23.207234060776265,3.121288432684982,1.2472524203006965
35-8-9-36,PHI_HC_H11,LOCAL_TYPE_12,35-36,H10-H11,0.1128650000274389,0.12464899985182991,1.2,PSI,90,36.77978373595889,3.1361789389071557,1.241330494196703
1-7-8-9,PSI_C2_C9,LOCAL_TYPE_2,1-9,C2-C9,0.14421600017560898,-0.04779499997256109,1.2,CHI,-180,1.8361875979134048,3.0636532701707573,-0.6225818758231131
1-7-8-9,PSI_C2_C9,LOCAL_TYPE_2,1-9,C2-C9,0.14421600017560898,-0.04779499997256109,1.2,CHI,-165,1.4130028718141248,3.059795361524664,-0.623366851194944
1-7-8-9,PSI_C2_C9,LOCAL_TYPE_2,1-9,C2-C9,0.14421600017560898,-0.04779499997256109,1.2,CHI,-150,1.3982414847839755,3.057605798137403,-0.6238132466181342
1-7-8-9,PSI_C2_C9,LOCAL_TYPE_2,1-9,C2-C9,0.14421600017560898,-0.04779499997256109,1.2,CHI,-135,1.7201805587324959,3.0586664843401734,-0.6235969202853414
1-7-8-9,PSI_C2_C9,LOCAL_TYPE_2,1-9,C2-C9,0.14421600017560898,-0.04779499997256109,1.2,CHI,-120,2.1004462123625456,3.0629316395068127,-0.622728556919947
1-7-8-9,PSI_C2_C9,LOCAL_TYPE_2,1-9,C2-C9,0.14421600017560898,-0.04779499997256109,1.2,CHI,-105,2.282405294363951,3.0671966319094217,-0.6218626415963188
1-7-8-9,PSI_C2_C9,LOCAL_TYPE_2,1-9,C2-C9,0.14421600017560898,-0.04779499997256109,1.2,CHI,-90,2.191846518770847,3.0688859119431915,-0.6215203349174984
1-7-8-9,PSI_C2_C9,LOCAL_TYPE_2,1-9,C2-C9,0.14421600017560898,-0.04779499997256109,1.2,CHI,-75,1.9493375527533943,3.0671831874245297,-0.6218653674272779
1-7-8-9,PSI_C2_C9,LOCAL_TYPE_2,1-9,C2-C9,0.14421600017560898,-0.04779499997256109,1.2,CHI,-60,1.7582771045303314,3.063205781876883,-0.62267282567149
1-7-8-9,PSI_C2_C9,LOCAL_TYPE_2,1-9,C2-C9,0.14421600017560898,-0.04779499997256109,1.2,CHI,-45,1.7517423921353694,3.059227916820886,-0.6234824771724254
1-7-8-9,PSI_C2_C9,LOCAL_TYPE_2,1-9,C2-C9,0.14421600017560898,-0.04779499997256109,1.2,CHI,-30,1.8731815879809242,3.0566937747687013,-0.6239993732963502
1-7-8-9,PSI_C2_C9,LOCAL_TYPE_2,1-9,C2-C9,0.14421600017560898,-0.04779499997256109,1.2,CHI,-15,1.8830474967830666,3.057327555960501,-0.6238700187998982
1-7-8-9,PSI_C2_C9,LOCAL_TYPE_2,1-9,C2-C9,0.14421600017560898,-0.04779499997256109,1.2,CHI,0,1.53761834092137,3.061039372066883,-0.6231135140632386
1-7-8-9,PSI_C2_C9,LOCAL_TYPE_2,1-9,C2-C9,0.14421600017560898,-0.04779499997256109,1.2,CHI,15,0.8500053424677801,3.064827778530692,-0.6223432889690587
1-7-8-9,PSI_C2_C9,LOCAL_TYPE_2,1-9,C2-C9,0.14421600017560898,-0.04779499997256109,1.2,CHI,30,0.1979165005694423,3.066453648369866,-0.6220133152276702
1-7-8-9,PSI_C2_C9,LOCAL_TYPE_2,1-9,C2-C9,0.14421600017560898,-0.04779499997256109,1.2,CHI,45,0.0,3.0651674172001444,-0.6222743296536811
1-7-8-9,PSI_C2_C9,LOCAL_TYPE_2,1-9,C2-C9,0.14421600017560898,-0.04779499997256109,1.2,CHI,60,0.32618472333560894,3.0621158773237926,-0.6228944547590144
1-7-8-9,PSI_C2_C9,LOCAL_TYPE_2,1-9,C2-C9,0.14421600017560898,-0.04779499997256109,1.2,CHI,75,1.0408015037026501,3.058708682839496,-0.6235883170292139
1-7-8-9,PSI_C2_C9,LOCAL_TYPE_2,1-9,C2-C9,0.14421600017560898,-0.04779499997256109,1.2,CHI,90,2.0223598887749024,3.05730747992181,-0.6238741154891314
1-7-8-9,PSI_C2_C9,LOCAL_TYPE_2,1-9,C2-C9,0.14421600017560898,-0.04779499997256109,1.2,CHI,105,3.0480034924252344,3.058631578027184,-0.6236040370199738
1-7-8-9,PSI_C2_C9,LOCAL_TYPE_2,1-9,C2-C9,0.14421600017560898,-0.04779499997256109,1.2,CHI,120,3.7373350122694022,3.0619782060641443,-0.6229224610537831
1-7-8-9,PSI_C2_C9,LOCAL_TYPE_2,1-9,C2-C9,0.14421600017560898,-0.04779499997256109,1.2,CHI,135,3.8030037733710786,3.066044700490703,-0.6220962791277179
1-7-8-9,PSI_C2_C9,LOCAL_TYPE_2,1-9,C2-C9,0.14421600017560898,-0.04779499997256109,1.2,CHI,150,3.292878201783699,3.0687317970436747,-0.6215515483145296
1-7-8-9,PSI_C2_C9,LOCAL_TYPE_2,1-9,C2-C9,0.14421600017560898,-0.04779499997256109,1.2,CHI,165,2.5316328285396272,3.0677747645679014,-0.621745449452245
1-7-8-9,PSI_C2_C9,LOCAL_TYPE_2,1-9,C2-C9,0.14421600017560898,-0.04779499997256109,1.2,PHI,-180,12.297421019351964,2.979487930865439,-0.6401687283426913
1-7-8-9,PSI_C2_C9,LOCAL_TYPE_2,1-9,C2-C9,0.14421600017560898,-0.04779499997256109,1.2,PHI,-165,12.017065696114134,3.034830770193272,-0.6284946819927802
1-7-8-9,PSI_C2_C9,LOCAL_TYPE_2,1-9,C2-C9,0.14421600017560898,-0.04779499997256109,1.2,PHI,-150,12.14534987811232,3.0685290709431094,-0.6215926118725983
1-7-8-9,PSI_C2_C9,LOCAL_TYPE_2,1-9,C2-C9,0.14421600017560898,-0.04779499997256109,1.2,PHI,-135,12.088672339648122,3.0795140700886274,-0.6193753158463833
1-7-8-9,PSI_C2_C9,LOCAL_TYPE_2,1-9,C2-C9,0.14421600017560898,-0.04779499997256109,1.2,PHI,-120,9.406090467076242,3.0744636489075967,-0.6203927636263463
1-7-8-9,PSI_C2_C9,LOCAL_TYPE_2,1-9,C2-C9,0.14421600017560898,-0.04779499997256109,1.2,PHI,-105,5.389702277432289,3.069314334110097,-0.6214335816365777
1-7-8-9,PSI_C2_C9,LOCAL_TYPE_2,1-9,C2-C9,0.14421600017560898,-0.04779499997256109,1.2,PHI,-90,1.8840517384563273,3.0663669316508266,-0.6220309057362745
1-7-8-9,PSI_C2_C9,LOCAL_TYPE_2,1-9,C2-C9,0.14421600017560898,-0.04779499997256109,1.2,PHI,-75,0.0,3.063704895516291,-0.6225713849287358
1-7-8-9,PSI_C2_C9,LOCAL_TYPE_2,1-9,C2-C9,0.14421600017560898,-0.04779499997256109,1.2,PHI,-60,1.1679589391511374,3.0645224640060063,-0.6224052922494049
1-7-8-9,PSI_C2_C9,LOCAL_TYPE_2,1-9,C2-C9,0.14421600017560898,-0.04779499997256109,1.2,PHI,-45,5.348395421266241,3.067617490446283,-0.6217773258089737
1-7-8-9,PSI_C2_C9,LOCAL_TYPE_2,1-9,C2-C9,0.14421600017560898,-0.04779499997256109,1.2,PHI,-30,12.61886348886727,3.0764602828055545,-0.6199901264693425
1-7-8-9,PSI_C2_C9,LOCAL_TYPE_2,1-9,C2-C9,0.14421600017560898,-0.04779499997256109,1.2,PHI,-15,24.120153734931876,3.0849473201978643,-0.6182844638307108
1-7-8-9,PSI_C2_C9,LOCAL_TYPE_2,1-9,C2-C9,0.14421600017560898,-0.04779499997256109,1.2,PHI,0,39.62646469177788,3.0908107162896,-0.617111552565165
1-7-8-9,PSI_C2_C9,LOCAL_TYPE_2,1-9,C2-C9,0.14421600017560898,-0.04779499997256109,1.2,PHI,105,36.46525443667219,2.9231203065405067,-0.6525133418377468
1-7-8-9,PSI_C2_C9,LOCAL_TYPE_2,1-9,C2-C9,0.14421600017560898,-0.04779499997256109,1.2,PHI,120,25.91194918747669,2.8822457994029116,-0.6617669458342721
1-7-8-9,PSI_C2_C9,LOCAL_TYPE_2,1-9,C2-C9,0.14421600017560898,-0.04779499997256109,1.2,PHI,135,18.085910819557824,2.8630088241813785,-0.6662134547768644
1-7-8-9,PSI_C2_C9,LOCAL_TYPE_2,1-9,C2-C9,0.14421600017560898,-0.04779499997256109,1.2,PHI,150,13.569233322541978,2.874907846932705,-0.6634560484606629
1-7-8-9,PSI_C2_C9,LOCAL_TYPE_2,1-9,C2-C9,0.14421600017560898,-0.04779499997256109,1.2,PHI,165,12.21349737743903,2.91637721803915,-0.6540220476337981
1-7-8-9,PSI_C2_C9,LOCAL_TYPE_2,1-9,C2-C9,0.14421600017560898,-0.04779499997256109,1.2,PSI,-105,32.011747071349355,3.3000225360679343,-0.577988477038467
