pool_index,geometry_id,source_path,geometry_sha256,nearest_anchor_graph_distance,selected_next_qm
242,POOL-0243:trajectory-016,analysis/mettl7-phase2/execution-unit-05L/points/phi300_psi060_A_m10/trajectory-016.xyz,a6c3e59e60814756c48aa139470fee87d4721b8809f4496c00ff27ced87cb49c,0.9655535323178281,False
243,POOL-0244:trajectory-017,analysis/mettl7-phase2/execution-unit-05L/points/phi300_psi060_A_m10/trajectory-017.xyz,214e159722531bd674117ae0cd61b65eb4b91f658eb2e168b78c913185c5cf6e,0.9308345381687257,False
244,POOL-0245:trajectory-018,analysis/mettl7-phase2/execution-unit-05L/points/phi300_psi060_A_m10/trajectory-018.xyz,f01a16534ecafcd0dd564e8815709ecc5a6e3e36e3b1c65db16f15c45c715e97,0.865716934293453,False
245,POOL-0246:trajectory-019,analysis/mettl7-phase2/execution-unit-05L/points/phi300_psi060_A_m10/trajectory-019.xyz,fe71889d6b94032df710c3e597291568052e2365c5658a9fde52b343bbfaa79e,0.817817983160004,False
246,POOL-0247:trajectory-020,analysis/mettl7-phase2/execution-unit-05L/points/phi300_psi060_A_m10/trajectory-020.xyz,e396fbcac633f04d6712b6dd5a31b77c611d366d20150c87585b3c4cf6cea400,0.8324663427063348,False
247,POOL-0248:trajectory-021,analysis/mettl7-phase2/execution-unit-05L/points/phi300_psi060_A_m10/trajectory-021.xyz,24b286d3a965cca3a71e14d8de0dda28095ed910819e3d5768d4851937cefda5,0.8329404002853386,False
248,POOL-0249:final,analysis/mettl7-phase2/execution-unit-05L/points/phi300_psi060_A_p10/final.xyz,4c497f2ff90096ce0a7fe72e8da72441fbc7d7fe3f4e9a4d91a1289a643d22ae,0.7227636815355747,False
249,POOL-0250:trajectory-001,analysis/mettl7-phase2/execution-unit-05L/points/phi300_psi060_A_p10/trajectory-001.xyz,63d3f2815e5c14e194b88483695290ad85bf2ce9b6bf681e7156d58d364960cf,0.49353521597819566,False
250,POOL-0251:trajectory-002,analysis/mettl7-phase2/execution-unit-05L/points/phi300_psi060_A_p10/trajectory-002.xyz,31097babbc59ab506431f1be21ec53868cfa5ed5fea82576fae0d73733654296,0.4697707133151044,False
251,POOL-0252:trajectory-003,analysis/mettl7-phase2/execution-unit-05L/points/phi300_psi060_A_p10/trajectory-003.xyz,76061f1c8918ecb46578a18575f0b0ee661536eb34d1847ffbef32ed9e4eb43f,0.5483032817260093,False
252,POOL-0253:trajectory-004,analysis/mettl7-phase2/execution-unit-05L/points/phi300_psi060_A_p10/trajectory-004.xyz,67cd9f952c235b9054b7e3b2fcb2ce6776837d34aec014645be10eb9b13abfe8,0.561488627706508,False
253,POOL-0254:trajectory-005,analysis/mettl7-phase2/execution-unit-05L/points/phi300_psi060_A_p10/trajectory-005.xyz,7d33b725cc9e6e859864bed134615a1666cb0055cecb4657b3e61b440628279d,0.5735278477843779,False
254,POOL-0255:trajectory-006,analysis/mettl7-phase2/execution-unit-05L/points/phi300_psi060_A_p10/trajectory-006.xyz,955772f0076017df983d7aabdb54d49f0928ca9c4323f547f1151cbb10937ce4,0.6236771786570016,False
255,POOL-0256:trajectory-007,analysis/mettl7-phase2/execution-unit-05L/points/phi300_psi060_A_p10/trajectory-007.xyz,d767751d7493c26c2b8e9ddc5858437745795918c26c717a0074ca5ccb5b13d4,0.6487612663714464,False
256,POOL-0257:trajectory-008,analysis/mettl7-phase2/execution-unit-05L/points/phi300_psi060_A_p10/trajectory-008.xyz,b6f86046fe8059f87a15b37b98e7655033ec2885eb03fb580de8f1d624d669e6,0.663862944256017,False
257,POOL-0258:trajectory-009,analysis/mettl7-phase2/execution-unit-05L/points/phi300_psi060_A_p10/trajectory-009.xyz,0926e97a9f1c543c7f6baca9f8a2c255e758ce448318371e32f5d52fbedbb5be,0.6725099356071913,False
258,POOL-0259:trajectory-010,analysis/mettl7-phase2/execution-unit-05L/points/phi300_psi060_A_p10/trajectory-010.xyz,e59365da39d9b8a4ddf24a2c5b78bb97751046f957a956d6b42a47a2cf97f718,0.6789813209535952,False
259,POOL-0260:trajectory-011,analysis/mettl7-phase2/execution-unit-05L/points/phi300_psi060_A_p10/trajectory-011.xyz,3a741eae1bcae67bf94ba81c3f90f51ef3811ae65fd583161991f4673d20eb1e,0.693553705988895,False
260,POOL-0261:trajectory-012,analysis/mettl7-phase2/execution-unit-05L/points/phi300_psi060_A_p10/trajectory-012.xyz,15f56438c2e5ce60c25719589ac8134ecee7a409cf92b4dfd6cdbab0ac857502,0.7119097456026672,False
261,POOL-0262:trajectory-013,analysis/mettl7-phase2/execution-unit-05L/points/phi300_psi060_A_p10/trajectory-013.xyz,cb35f03775190d3a4c92c4b99520e1f1b332cec76ac381cfc0f4e1b4e5e9f56c,0.7417716250442576,False
262,POOL-0263:trajectory-014,analysis/mettl7-phase2/execution-unit-05L/points/phi300_psi060_A_p10/trajectory-014.xyz,c20424f9ff65f53b5c2555355654005d5397c69d6b397f65a948b68be1cfb161,0.7232844794200903,False
263,POOL-0264:trajectory-015,analysis/mettl7-phase2/execution-unit-05L/points/phi300_psi060_A_p10/trajectory-015.xyz,1ae93d64b642dcc643d01aa13113c7e8a9ad2ff4081b86292fb4f1a1451df788,0.7232552755261912,False
264,POOL-0265:trajectory-016,analysis/mettl7-phase2/execution-unit-05L/points/phi300_psi060_A_p10/trajectory-016.xyz,7caabaf338694529aeeb050a3586bf645dbc8eb6e251ed8a15df6988cf05b78c,0.7227636815355747,False
265,POOL-0266:final,analysis/mettl7-phase2/execution-unit-05L/points/phi300_psi060_B_m10/final.xyz,7363908743bb53d48bd86111d7ac5fe2270148ba530619321f6342704bdbc2e3,0.8962782724575786,False
266,POOL-0267:trajectory-001,analysis/mettl7-phase2/execution-unit-05L/points/phi300_psi060_B_m10/trajectory-001.xyz,95d13d4573846ae30c92785641368cd76604dc6bc54cfdf4af7f2ba7a0aa5768,0.49353521597819566,False
267,POOL-0268:trajectory-002,analysis/mettl7-phase2/execution-unit-05L/points/phi300_psi060_B_m10/trajectory-002.xyz,04b083d74d991fbbd5904e490fc87cd805ffd7d30d1b61e92ef3955985ef9f0d,0.6179341433879364,False
268,POOL-0269:trajectory-003,analysis/mettl7-phase2/execution-unit-05L/points/phi300_psi060_B_m10/trajectory-003.xyz,7b2d4eeafb9f6adeada7ed5c5f3dc6955290c3948bf7612f9db6ad916620502a,0.6693847219276642,False
269,POOL-0270:trajectory-004,analysis/mettl7-phase2/execution-unit-05L/points/phi300_psi060_B_m10/trajectory-004.xyz,9a885f64ba05d95d02e2f49f1e0b49e491b98653300fcb307d74f84deea18de1,0.669215730806716,False
270,POOL-0271:trajectory-005,analysis/mettl7-phase2/execution-unit-05L/points/phi300_psi060_B_m10/trajectory-005.xyz,45dfd92dba563ab6719e8aff9502732255ba1f49fea76d95a1e788730d3c565a,0.7612883682018203,False
271,POOL-0272:trajectory-006,analysis/mettl7-phase2/execution-unit-05L/points/phi300_psi060_B_m10/trajectory-006.xyz,0d8b899572daca2c5ab628580f46740b1c313e9cae009ab6228647af50de4987,0.8138514300810453,False
272,POOL-0273:trajectory-007,analysis/mettl7-phase2/execution-unit-05L/points/phi300_psi060_B_m10/trajectory-007.xyz,753b2bf0b4881668edb2fed81b5ca2b96ce8a86a7b9b941b4d6c6b3958c5fe1b,0.8447120264476928,False
273,POOL-0274:trajectory-008,analysis/mettl7-phase2/execution-unit-05L/points/phi300_psi060_B_m10/trajectory-008.xyz,7c0a94e66601871f412d98a46aa5747ba56097eaea853b47cd669f70ffae9d98,0.8500118597817184,False
274,POOL-0275:trajectory-009,analysis/mettl7-phase2/execution-unit-05L/points/phi300_psi060_B_m10/trajectory-009.xyz,482b165f4441f0718e60551f55b6e0da15d4ee545611dfbcad68ed5052413d55,0.8519358669619949,False
275,POOL-0276:trajectory-010,analysis/mettl7-phase2/execution-unit-05L/points/phi300_psi060_B_m10/trajectory-010.xyz,0313712afc826701095fffd7c994ada9b3e2c9276ff41b23000c620945c5d02b,0.8572888795690814,False
276,POOL-0277:trajectory-011,analysis/mettl7-phase2/execution-unit-05L/points/phi300_psi060_B_m10/trajectory-011.xyz,ca74df55bf543d63d5dffe302334c171a3743b3745290973d30bb5fa837ef12c,0.8681961585864773,False
277,POOL-0278:trajectory-012,analysis/mettl7-phase2/execution-unit-05L/points/phi300_psi060_B_m10/trajectory-012.xyz,e66de3238fccbcea59bc7666144a2e0d9fe52441b0b21da0ddee7d2ce68c6ba2,0.905192682128636,False
278,POOL-0279:trajectory-013,analysis/mettl7-phase2/execution-unit-05L/points/phi300_psi060_B_m10/trajectory-013.xyz,d5200570ef7ccadead44edfeddb231e3344562d36cc5a013aa49cc9f98e1c1f6,0.9487651689910367,True
279,POOL-0280:trajectory-014,analysis/mettl7-phase2/execution-unit-05L/points/phi300_psi060_B_m10/trajectory-014.xyz,27e6e1b5f292bb7bc32733018959ac9ada1159aceac8974aed640e05ff067e9b,0.9254088046619091,False
280,POOL-0281:trajectory-015,analysis/mettl7-phase2/execution-unit-05L/points/phi300_psi060_B_m10/trajectory-015.xyz,8bc25550d017f3db3064b5a9d47f3b3b70d4db7c064536b1cefe2723f16ea949,0.91368335012512,False
281,POOL-0282:trajectory-016,analysis/mettl7-phase2/execution-unit-05L/points/phi300_psi060_B_m10/trajectory-016.xyz,aec3f21a23e749a10ee94e667cb2f60e47003225fc61d553499cd02ad91441a4,0.9124085763737266,False
282,POOL-0283:trajectory-017,analysis/mettl7-phase2/execution-unit-05L/points/phi300_psi060_B_m10/trajectory-017.xyz,632bee6721137f1f56bc776c69fa837e1c3eb43ae7c3222a48679b9529716fc9,0.9078109983887612,False
283,POOL-0284:trajectory-018,analysis/mettl7-phase2/execution-unit-05L/points/phi300_psi060_B_m10/trajectory-018.xyz,1646bdbb8857a2bc8226ec6618e488c418ba56a1c7d514412192cc3849930157,0.8997867669281994,False
284,POOL-0285:trajectory-019,analysis/mettl7-phase2/execution-unit-05L/points/phi300_psi060_B_m10/trajectory-019.xyz,e22c1f53f0840db79b9e046f911c5603e185eeb378abb24b61ef531861cc0f82,0.8962782724575786,False
285,POOL-0286:final,analysis/mettl7-phase2/execution-unit-05L/points/phi300_psi060_B_p10/final.xyz,6c8493352d6c333d6197533e0f4e09f924c89d212bbd4002a9f21dbec8f43380,0.046555344395754074,False
286,POOL-0287:trajectory-001,analysis/mettl7-phase2/execution-unit-05L/points/phi300_psi060_B_p10/trajectory-001.xyz,a12a1cca4dad27faad234fa547220829be4b36d410cda391c5a0460b441da550,0.49353521597819566,False
287,POOL-0288:trajectory-002,analysis/mettl7-phase2/execution-unit-05L/points/phi300_psi060_B_p10/trajectory-002.xyz,26d350e3f9d932212eac7d55f13024f9a72635fb0fdc75b0c9f72648f7a5fbfa,0.349561525471241,False
288,POOL-0289:trajectory-003,analysis/mettl7-phase2/execution-unit-05L/points/phi300_psi060_B_p10/trajectory-003.xyz,9d1a02d3a4ecb3b3bf203dd4297f300557bd91a2e00db907a711d93028ddf6c3,0.22223961303842435,False
289,POOL-0290:trajectory-004,analysis/mettl7-phase2/execution-unit-05L/points/phi300_psi060_B_p10/trajectory-004.xyz,ea4397cbe1ae684e26ff26729a4465533b336a1e9230c9338d1ad29279cd077c,0.1759572901461337,False
290,POOL-0291:trajectory-005,analysis/mettl7-phase2/execution-unit-05L/points/phi300_psi060_B_p10/trajectory-005.xyz,9dafbdf3794a3c591065ce386fb0b3bb78113d1e92c2d39f70d1c3204a2612b8,0.15449071825106164,False
291,POOL-0292:trajectory-006,analysis/mettl7-phase2/execution-unit-05L/points/phi300_psi060_B_p10/trajectory-006.xyz,4ac85e6675f585bcbe63c51e9db612e736eb0e189ade15e24caaa1d4fd1a4143,0.14309606189777344,False
292,POOL-0293:trajectory-007,analysis/mettl7-phase2/execution-unit-05L/points/phi300_psi060_B_p10/trajectory-007.xyz,86377e790c320848375bddc946749f104ec0e3a60ccc8392999a294bb84ecbe5,0.1350797738311808,False
293,POOL-0294:trajectory-008,analysis/mettl7-phase2/execution-unit-05L/points/phi300_psi060_B_p10/trajectory-008.xyz,ba074caaaaf275732fe37e9cb7372dcd6386be2af02178aa5779737692478e3f,0.12829778412486453,False
294,POOL-0295:trajectory-009,analysis/mettl7-phase2/execution-unit-05L/points/phi300_psi060_B_p10/trajectory-009.xyz,200390fb3f158acbe39a3dc67b242c9f3482871c35a961aa438c840adbf6595d,0.11940466629391151,False
295,POOL-0296:trajectory-010,analysis/mettl7-phase2/execution-unit-05L/points/phi300_psi060_B_p10/trajectory-010.xyz,0282e0ed07dcde09a3859a43ddd4a3f61bf7433763d8f6233156ba96cb7c0fd5,0.10398870702971817,False
296,POOL-0297:trajectory-011,analysis/mettl7-phase2/execution-unit-05L/points/phi300_psi060_B_p10/trajectory-011.xyz,556b63530702cf1ae662d0a4346de86a74778205e30b639725b9c3b2980f9fab,0.07930565506114834,False
297,POOL-0298:trajectory-012,analysis/mettl7-phase2/execution-unit-05L/points/phi300_psi060_B_p10/trajectory-012.xyz,fda2763106a5a0341202a2062f7111d9cc70d0ff08f8e705346306130e9c71b6,0.07189295307291879,False
298,POOL-0299:trajectory-013,analysis/mettl7-phase2/execution-unit-05L/points/phi300_psi060_B_p10/trajectory-013.xyz,db7fca4ef461c0f5ab37657c7605b8c0d9bb1afebd0579f52d38947cd43eab2f,0.07435001685796946,False
299,POOL-0300:trajectory-014,analysis/mettl7-phase2/execution-unit-05L/points/phi300_psi060_B_p10/trajectory-014.xyz,6b5de38aa3ab26a0e5ee3ee9ebfa93dfa6eab43d357de39933c60a66a265dbdc,0.07485842805203526,False
300,POOL-0301:trajectory-015,analysis/mettl7-phase2/execution-unit-05L/points/phi300_psi060_B_p10/trajectory-015.xyz,fa653ca5d1ee21dc32a0b0ae3b5623f6f9ae0325363498a315741744fadf2f7e,0.07187778514531208,False
301,POOL-0302:trajectory-016,analysis/mettl7-phase2/execution-unit-05L/points/phi300_psi060_B_p10/trajectory-016.xyz,dee45aef6630d25fec72fb6177dfcf2c72ebf9725a5225237db67ceaf3433a08,0.05448482081480665,False
302,POOL-0303:trajectory-017,analysis/mettl7-phase2/execution-unit-05L/points/phi300_psi060_B_p10/trajectory-017.xyz,a170bdbb851fad0ed2f5a021fb26440fe7c7100fcad2805cb7165cbd1ad14cf9,0.03308208105320994,False
303,POOL-0304:trajectory-018,analysis/mettl7-phase2/execution-unit-05L/points/phi300_psi060_B_p10/trajectory-018.xyz,bbc230a9fd1083c0833a873522468e7a758e1e396ef708f9158f3fb1e8fab20f,0.0,False
304,POOL-0305:trajectory-019,analysis/mettl7-phase2/execution-unit-05L/points/phi300_psi060_B_p10/trajectory-019.xyz,261b5c11c9f48e250cfa9daecd799a95000e0cb25be87908884f466d094b37bf,0.04059956943556167,False
305,POOL-0306:trajectory-020,analysis/mettl7-phase2/execution-unit-05L/points/phi300_psi060_B_p10/trajectory-020.xyz,36945fd2484b79e98d01a01f66031fb3ec2b470b68dfc5562a66d11bedbf9e79,0.046555344395754074,False
306,POOL-0307:final,analysis/mettl7-phase2/execution-unit-05M/points/M-D01/final.xyz,21ac1c506179f210be494d63e2210b037c5a8ca39707445fd572fbd485717c73,0.41432274723323687,False
307,POOL-0308:trajectory-001,analysis/mettl7-phase2/execution-unit-05M/points/M-D01/trajectory-001.xyz,825d1e1256f5df72960a629bf2b88bc4ca507ea842c5e45aced6eeceb4d39478,0.43548152104466986,False
308,POOL-0309:trajectory-002,analysis/mettl7-phase2/execution-unit-05M/points/M-D01/trajectory-002.xyz,d5b07126c35e75da9d7968c55cedf146bce7622cafbef3373757114637770708,0.0,False
309,POOL-0310:trajectory-003,analysis/mettl7-phase2/execution-unit-05M/points/M-D01/trajectory-003.xyz,ac9039f9aa88fd879e51d007bcdb4133d49abef114c9f025f37bac78e3c88ef3,0.0,False
310,POOL-0311:trajectory-004,analysis/mettl7-phase2/execution-unit-05M/points/M-D01/trajectory-004.xyz,d400bc127579ee67c4113ceaec591be5b1a1153fce51117e6a20d66d3aa0a418,0.4248812650133672,False
311,POOL-0312:trajectory-005,analysis/mettl7-phase2/execution-unit-05M/points/M-D01/trajectory-005.xyz,4f819dc285102ba0165db4a0308b87222399e2f25fef3bde9dd4f8d41b8e7355,0.6510277878685908,False
312,POOL-0313:trajectory-006,analysis/mettl7-phase2/execution-unit-05M/points/M-D01/trajectory-006.xyz,3772b32273473e9cf1c03dfe1ae48721fc7357684a7737daa4c338373adc05d9,1.0690866859280863,True
313,POOL-0314:trajectory-007,analysis/mettl7-phase2/execution-unit-05M/points/M-D01/trajectory-007.xyz,bf9e4d59e99ed8e27dd3085742d7fed8ecb8779ea7e83093db577bb47e75adc7,0.8739624376147461,False
314,POOL-0315:trajectory-008,analysis/mettl7-phase2/execution-unit-05M/points/M-D01/trajectory-008.xyz,bee37804e9a2fa103a141e680a3a5d61d1a57df58fc6da9f5777a3d8f42ca6a8,0.7911179996094867,False
315,POOL-0316:trajectory-009,analysis/mettl7-phase2/execution-unit-05M/points/M-D01/trajectory-009.xyz,7e922d2530dd07ebb34ed91d0b7591d3c67ede61cb310a6685332cdbddc0f1ae,0.725928700309521,False
316,POOL-0317:trajectory-010,analysis/mettl7-phase2/execution-unit-05M/points/M-D01/trajectory-010.xyz,20d7a13886139e7587f191b1366ecf5eb3eb5e61794099690ad57e51e939641e,0.6782352577567637,False
317,POOL-0318:trajectory-011,analysis/mettl7-phase2/execution-unit-05M/points/M-D01/trajectory-011.xyz,0319a83254b6f8f141035d183a2fa3c20aa0bbf908c20130c7234a445963219f,0.6407696604059071,False
318,POOL-0319:trajectory-012,analysis/mettl7-phase2/execution-unit-05M/points/M-D01/trajectory-012.xyz,aab0e1d9c32cfea99d577c74c7727880f0a21cd425acb2ed3fa4741133c90e94,0.5999238752976679,False
319,POOL-0320:trajectory-013,analysis/mettl7-phase2/execution-unit-05M/points/M-D01/trajectory-013.xyz,531335b947423ff8cac7704b3d870cd92264399374f08d4cb080f4e477417a67,0.5687119358224371,False
320,POOL-0321:trajectory-014,analysis/mettl7-phase2/execution-unit-05M/points/M-D01/trajectory-014.xyz,33bc5b22ea4a19e20480de50b6328352aa583c8cf0b1dfb5adc931d27ae59f78,0.5475447038940713,False
321,POOL-0322:trajectory-015,analysis/mettl7-phase2/execution-unit-05M/points/M-D01/trajectory-015.xyz,e176688cc21e3b18459466cc0be38232b883e242ab6f2774072285019cebe7b2,0.5279844914219523,False
322,POOL-0323:trajectory-016,analysis/mettl7-phase2/execution-unit-05M/points/M-D01/trajectory-016.xyz,ac9ce6b70c21455a8505719a57298b0c12d06216c1c00708b3f232c48d57be10,0.5064313889113018,False
323,POOL-0324:trajectory-017,analysis/mettl7-phase2/execution-unit-05M/points/M-D01/trajectory-017.xyz,94e3e957a9f1947da5784156e4cf7cc6b2696197ed6761a0904d1f2fa9faefe8,0.4543156999522435,False
324,POOL-0325:trajectory-018,analysis/mettl7-phase2/execution-unit-05M/points/M-D01/trajectory-018.xyz,969492678292d53e0c3fe577a813cf976e47d9dffc8bafdf8e8c46b1af822c90,0.36540828872983816,False
325,POOL-0326:trajectory-019,analysis/mettl7-phase2/execution-unit-05M/points/M-D01/trajectory-019.xyz,52af33bf566a3508d3b3ffae8a666e83fc4a2d0b4dd6cc2913bfdc7839df9ec4,0.2640891828962773,False
326,POOL-0327:trajectory-020,analysis/mettl7-phase2/execution-unit-05M/points/M-D01/trajectory-020.xyz,c8ddb3f8d2f34826d3995ad0395155f4c758117195de5ebfebf1ab23a4238313,0.1596113998824378,False
327,POOL-0328:trajectory-021,analysis/mettl7-phase2/execution-unit-05M/points/M-D01/trajectory-021.xyz,115b2891b9b2899773a7fc30c0b2499245a227e00954bfbef8cd95356bfe3070,0.07396816144841217,False
328,POOL-0329:trajectory-022,analysis/mettl7-phase2/execution-unit-05M/points/M-D01/trajectory-022.xyz,ae84db0c18745dffff385edfa193d388ea972e2937b84048c485a52e8274ff6a,0.0,False
329,POOL-0330:trajectory-023,analysis/mettl7-phase2/execution-unit-05M/points/M-D01/trajectory-023.xyz,e656791f117f25ecd7af140b050ea1d6cdb0dc0b43ad062b0103e718232e811d,0.06826408116035484,False
330,POOL-0331:trajectory-024,analysis/mettl7-phase2/execution-unit-05M/points/M-D01/trajectory-024.xyz,c29e9221cbe63de663b9935e2e52d1a4aa3f5437e994990fb04893ad8ca69bf9,0.08094404665364349,False
331,POOL-0332:trajectory-025,analysis/mettl7-phase2/execution-unit-05M/points/M-D01/trajectory-025.xyz,fd713dc0f11e7f1d3ea0c8ad15bab40d8d2075973316f4e12922e50140026ba8,0.10226626011550553,False
332,POOL-0333:trajectory-026,analysis/mettl7-phase2/execution-unit-05M/points/M-D01/trajectory-026.xyz,8ece38bd748d9ab65b0b300a2b08e7be7d43368ef895e6fdce1433f846d22dc9,0.13232491538242577,False
333,POOL-0334:trajectory-027,analysis/mettl7-phase2/execution-unit-05M/points/M-D01/trajectory-027.xyz,53a3efa1c9da8992958d6d41d727cea87a320bfbf7ede0e9352d1064fabb34da,0.18350095257319637,False
334,POOL-0335:trajectory-028,analysis/mettl7-phase2/execution-unit-05M/points/M-D01/trajectory-028.xyz,e84c6e17ef01dae42543b2da076ec8c1e90ec1114bcd648cf34b1558a3a98fe4,0.24825020235215717,False
335,POOL-0336:trajectory-029,analysis/mettl7-phase2/execution-unit-05M/points/M-D01/trajectory-029.xyz,8a26cf02767fe135b3f1537a7eb5b95ab0e2f8f173f3c0e7eec946e9dc4e3d69,0.3203852388421057,False
336,POOL-0337:trajectory-030,analysis/mettl7-phase2/execution-unit-05M/points/M-D01/trajectory-030.xyz,7a0353d2f2f66e5ac9ecf9acb5259b7dc6fb10faa3188159fd7826ae84feffa2,0.39726610843623456,False
337,POOL-0338:trajectory-031,analysis/mettl7-phase2/execution-unit-05M/points/M-D01/trajectory-031.xyz,c6aaab589d7c0ce7e16bd5c4ca9e189e22dc7f5db8b786244ef050c27a1e0fa7,0.41432274723323687,False
338,POOL-0339:final,analysis/mettl7-phase2/execution-unit-05M/points/M-D02/final.xyz,00870d79d992eaccf2745f82c68fd21249b0c07d94abb191615a7d2a8c08fa35,0.1862733544378055,False
339,POOL-0340:trajectory-001,analysis/mettl7-phase2/execution-unit-05M/points/M-D02/trajectory-001.xyz,cb3c38b1451a1a2eb33093180329be8a795d56ff387b3b162e715b4d0c245bcb,0.4209152784314539,False
340,POOL-0341:trajectory-002,analysis/mettl7-phase2/execution-unit-05M/points/M-D02/trajectory-002.xyz,2780e505b546b370668427dd3c9e154ead5ddd1e375ae5e5027675b4f51546af,0.0,False
341,POOL-0342:trajectory-003,analysis/mettl7-phase2/execution-unit-05M/points/M-D02/trajectory-003.xyz,e8f9261077aa511c1bea040ecc171789ae7ec1cd300dc9be232ea373d5ec3f4f,0.3923329907278831,False
342,POOL-0343:trajectory-004,analysis/mettl7-phase2/execution-unit-05M/points/M-D02/trajectory-004.xyz,97e0732c3a5f73a98d525a14d497da4268d308a443c1c056c4041bfe3f6ce926,0.0,False
343,POOL-0344:trajectory-005,analysis/mettl7-phase2/execution-unit-05M/points/M-D02/trajectory-005.xyz,1b4dc6839b1d71a6ee4baae871b72a6fdacdd0fa611ea42de1a2e87287ef554d,0.0,False
344,POOL-0345:trajectory-006,analysis/mettl7-phase2/execution-unit-05M/points/M-D02/trajectory-006.xyz,5901d25252fa0c2451fac94f975c98f40f3a41034e98d862289c0f7d215738a5,0.4334416227346219,False
345,POOL-0346:trajectory-007,analysis/mettl7-phase2/execution-unit-05M/points/M-D02/trajectory-007.xyz,ea0581691b1c4efd579911e48202fa63f4ed66537ac1d072dc0da098def73c4f,0.5196445523579217,False
346,POOL-0347:trajectory-008,analysis/mettl7-phase2/execution-unit-05M/points/M-D02/trajectory-008.xyz,1ea70e79459e1cffc7237379e0a95296009965f464ccfdae1a52522af023a19d,0.5072597148410045,False
347,POOL-0348:trajectory-009,analysis/mettl7-phase2/execution-unit-05M/points/M-D02/trajectory-009.xyz,1cb4121ac9bdf4f7dbebf940173a0dbee676340fffd4090af3a978297cb0fb73,0.4625893641488159,False
348,POOL-0349:trajectory-010,analysis/mettl7-phase2/execution-unit-05M/points/M-D02/trajectory-010.xyz,1d8fdda173a2d650a86a13b231b5a2e302401c45193f8fb137bfd091c3493b52,0.4231197180599946,False
349,POOL-0350:trajectory-011,analysis/mettl7-phase2/execution-unit-05M/points/M-D02/trajectory-011.xyz,c28a67198ec0c26a9df20bed90c8273267f9963dc3d607265f6784efa5f5c8cd,0.3835098058372271,False
350,POOL-0351:trajectory-012,analysis/mettl7-phase2/execution-unit-05M/points/M-D02/trajectory-012.xyz,1019d552af56a0356eae0f18487a891328400292e626067856ab38525934d8b5,0.3473365827043983,False
351,POOL-0352:trajectory-013,analysis/mettl7-phase2/execution-unit-05M/points/M-D02/trajectory-013.xyz,8451356c5e9594673685a952a27bcc908b83bab890b394e784c4e70e3761c6f0,0.3185437207283811,False
352,POOL-0353:trajectory-014,analysis/mettl7-phase2/execution-unit-05M/points/M-D02/trajectory-014.xyz,2092e0859608efd65986ef277df5a9520ee3dbf1b7e530f041f1883e57fc556b,0.30091239896667676,False
353,POOL-0354:trajectory-015,analysis/mettl7-phase2/execution-unit-05M/points/M-D02/trajectory-015.xyz,c99c75b0d590776a24636a7afea379e44fa120a75b25d0b82ea1132a3d39f979,0.28588924213417444,False
354,POOL-0355:trajectory-016,analysis/mettl7-phase2/execution-unit-05M/points/M-D02/trajectory-016.xyz,63dc7bd1259513e6734b6d20d681cde3cf0124f6fe38ef4025a3e6e734cd965c,0.27642328093352897,False
355,POOL-0356:trajectory-017,analysis/mettl7-phase2/execution-unit-05M/points/M-D02/trajectory-017.xyz,4e4de1a4cd5d4d880966fd4c8846cb0ba207bbe5d42e2e56141f030959d2f30c,0.23892140306355986,False
356,POOL-0357:trajectory-018,analysis/mettl7-phase2/execution-unit-05M/points/M-D02/trajectory-018.xyz,623424587a682fb8a6d6c82744c37bc6f51cbab2e5147bf7e5d4310bf69161b5,0.17997238415022052,False
357,POOL-0358:trajectory-019,analysis/mettl7-phase2/execution-unit-05M/points/M-D02/trajectory-019.xyz,f5ead2d17239d5bdba73755ee6351a57e9cb7e5454d40e127b56a201d3793314,0.14171788307535452,False
358,POOL-0359:trajectory-020,analysis/mettl7-phase2/execution-unit-05M/points/M-D02/trajectory-020.xyz,fb5147776322f35beaf607fbc64e3b1b66ea90bdfb6ba3c34c0c3c049e1c6737,0.11453837130157572,False
359,POOL-0360:trajectory-021,analysis/mettl7-phase2/execution-unit-05M/points/M-D02/trajectory-021.xyz,0c31e5ad0e52c67f025085e4b8a49bd6efcf78e63e7328300e9288d6ad2a533f,0.09668977416299905,False
360,POOL-0361:trajectory-022,analysis/mettl7-phase2/execution-unit-05M/points/M-D02/trajectory-022.xyz,fb522b5ed0e91bb271150e9ce5b3ccad8640ce95d585cabacb7e01b630c48294,0.07053012758173151,False
361,POOL-0362:trajectory-023,analysis/mettl7-phase2/execution-unit-05M/points/M-D02/trajectory-023.xyz,74696d3ddcde775c1d42ac8f3eea0fa7d0cb1eef6e11f4d2b13c9324aa15f4f4,0.03593797310010424,False
362,POOL-0363:trajectory-024,analysis/mettl7-phase2/execution-unit-05M/points/M-D02/trajectory-024.xyz,8b929560cb0ddca33d5b0fc9f36b0da93c7e3178b19c0a43df5a48dbf4d0c6a5,0.0,False
363,POOL-0364:trajectory-025,analysis/mettl7-phase2/execution-unit-05M/points/M-D02/trajectory-025.xyz,6e1687195431bb5a5363d4ffd206d50e00aeb656711b10139a38262e5164beb1,0.04324051975298326,False
364,POOL-0365:trajectory-026,analysis/mettl7-phase2/execution-unit-05M/points/M-D02/trajectory-026.xyz,337fb86cebe91e66e9827f807e56e6aee175be1e5e2c36d803a6801748448827,0.09096959901808915,False
